,nsites,bandgap,Unit Cell Mass,energy,total_magnetization,energysStab,transition,FirstIonizationEnergy wmean,ICSDVolum wmean,IsMetalloid wmean,Electronegativity wmean,GSenergy_p wstd,Polarizability wstd,BoilingT wstd,HeatCapacityMolar wmean,MiracleRadius wstd,AtomicVolum wmean,BCCefflatcn wmean,BCCefflatcn wstd,BCCmagmom wstd,HeatFusion wstd,GSefflatcn wmean,GSefflatcn wstd,MeltingT wmean,MeltingT wstd,GSestBCClatcn wmean,GSestBCClatcn wstd,CovalentRadius wstd,GSestFCClatcn wmean,GSestFCClatcn wstd,IsM wstd,SpaceGroupNumber wmean,SpaceGroupNumber wstd,Row wstd,Crystal System,ShannonForce,stdbv,vz,strainlatticemean,strainlatticestd,initialAnisotropy,li-ion fittability,oxidation flexibility,volume flexibility of cell,deltaShannon,detLatticeVec,initialAnisotropy Std,deltashannonmin
"mp-300781772, Mn3VO8, Li2Mn3VO8, mp-771584, mp-781772",24.0,0.7397,687.5016700000001,-174.10496641,20.0000015,0.06508699885416648,2.0,3.833129166666666,5.259999999999999,0.0,0.9388888888888888,1.0003658055960756,0.7657759076523241,213.80954892117558,9.413166666666664,13.175688423460036,4133.00167620925,1.7123412115334766,1.154770729364521,0.09646974141425628,1.258710821475197,1.7935508467218186,1.2649012412530547,199.4,140.6619358077557,0.8967754234722224,0.6324506207644701,13.106932008165247,1.129866233,0.7968378500271255,0.10393492741038726,27.11111111111111,19.71631366892295,0.41573970964154905,1.0,-1.4266186550422812,0.4941511005152293,8.351607896631155,260.12270137241717,1.454130106899017,-0.2357300740012963,6.433410811811987,5.666666666666668,0.005088837981826032,0.009251178408739008,268.0046793467028,0.1665218469068163,0.005088837981826032
"mp-300782001, Li5La4TiNb7O28, Li8La4TiNb7O28, mp-781824, mp-782001",45.0,1.077,1736.52174,-371.69789646,1.24e-05,0.050519958000000635,3.0,2.154274066666667,3.949466666666667,0.0,0.5260444444444444,1.0741706235740458,1.0968387422716923,265.93708024657656,5.56704,11.852939209379025,2315.480065709328,1.1364708095133311,0.9971351356965916,2.862577777777778e-05,1.7380654970681533,1.1815180778019332,1.0851685443471566,132.29266666666666,149.86448150443312,0.5907590389333334,0.5425842722903389,12.482152394321332,0.7443097485822222,0.6836133459210506,0.05726266100766723,18.017777777777773,11.531422663400006,0.4127355294664498,2.0,-1.4440114487195277,0.4924285869496233,17.395517352397714,594.6048790970207,3.3239423235349497,-0.4704163580167109,6.212951947548517,3.6222222222222222,0.0022262216964808283,0.0037946138033116976,612.6220015385396,0.33275669631246146,0.0022262216964808283
"mp-300782643, LiMn3(BO3)3, Li5Mn6(BO3)6, mp-780327, mp-782643",32.0,0.025600000000000067,696.3654700000003,-242.06491119,25.9999992,0.09290186804687472,1.0,2.736723265625,3.714375,0.046875,0.6673437499999999,0.918691416532682,0.5739462038144749,301.18484919768207,6.273171875000001,9.870054141188891,2615.7789058074554,1.2632658994101875,0.8910123128351404,0.06645983683589053,3.7958395289437874,1.3267019582488748,0.9722052701591378,196.06078125,175.30910199769238,0.663350979203125,0.4861026351873354,10.955019451003956,0.8357698621249999,0.6124509424089338,0.07654655446197431,23.21875,13.399692452160982,0.3788861141556919,2.0,-1.2745594544401515,0.4536841605995901,5.057155923295811,370.6906142076273,2.072223529973507,0.023588200919752108,5.885377683081247,4.5,0.0035709625006521404,0.005308333544632617,381.9229105087327,0.4959251901725756,0.0007188844534024122
"mp-300782691, Fe5(OF2)4, LiFe5(OF2)4, mp-762900, mp-782691",17.0,0.3751,495.2098256,-95.70014413,24.000000600000003,0.10714936511029373,1.0,4.57581568627451,5.092156862745099,0.0,1.0735294117647058,0.7087694590610147,1.058810585251307,420.1820632704286,9.675372549019608,15.090678113861495,4377.265569204591,1.733254512883211,0.5197566168254232,0.2926399958192521,1.8744559225991453,1.8007729362051317,0.5401867760217006,190.2392156862745,242.1708244605766,0.900386468137255,0.2700933880233931,9.51123902654482,1.1344158642745097,0.3402963449757334,0.1386483884679505,25.745098039215694,29.471951490262192,0.29346332445285817,2.0,0.0,0.6436816130269112,8.026255762149397,219.54553378523102,1.227296844250621,-0.2465549155293276,6.0186888064498385,3.294117647058824,0.03100900892855817,0.02217498794963729,226.19798300445717,0.15491337904126293,0.0060293746807624435
"mp-300782698, TiMnO4, Li2TiMnO4, mp-775296, mp-782698",6.0,0.15789999999999993,166.80264499999996,-47.96403606,3.0030794999999997,0.05544033083333312,2.0,3.8185744444444434,5.517222222222222,0.0,0.9361111111111108,0.839402203251682,0.7761063946408824,219.67718403417587,9.382888888888887,9.374248941108643,4133.257649310111,1.7532177273430627,1.0696632871509009,0.06431316094283752,0.9974526196241412,1.8334678615277649,1.185640685421241,204.4,122.12318310563252,0.9167339308888888,0.5928203428400605,9.108739528742117,1.1550123766111111,0.7469068286678415,0.07856742013183861,25.5,12.472933659491419,0.31426968052735443,4.0,-1.7664670524804806,0.5075625906873793,5.211343836869067,68.10288849042297,0.3807067203216846,-3.35464854413677e-08,6.075732826207876,5.166666666666667,0.019437094549452142,0.033813171429083334,70.16647411457123,3.0806396398281336e-08,0.019437094549452142
"mp-300782711, V4O5F7, LiV4O5F7, mp-779978, mp-782711",16.0,0.0,416.7518224,-105.01464720000001,3.0000099,0.0071050600000015516,1.0,4.521554375,5.359583333333333,0.0,1.0745833333333332,0.6090721542260052,1.3448464231687285,418.3189241330677,9.699541666666667,13.761863568895345,4650.575529096482,1.7516511380637922,0.34846757471278955,0.0,2.491360545053925,1.82588829111368,0.37770995976351796,195.42708333333331,247.72898226593085,0.912944145625,0.1888549799046943,7.501562337273482,1.1502375464374999,0.2379423645078791,0.11785113019775792,22.52083333333333,24.584057192732764,0.15590239111558088,2.0,-0.9258177437971572,0.411172462616264,8.444710754178507,208.09092419969727,1.163263630028195,-0.2849843260634461,5.76390571777242,2.75,0.03271593628388143,0.019637504906188118,214.3962872938724,0.18546091842108173,0.006361268699103953
"mp-300782714, V2(OF)3, LiV2(OF)3, mp-778922, mp-782714",8.0,0.0,206.8764096,-52.99790408,0.9999998999999999,0.023584318125000614,1.0,4.44228875,5.379166666666666,0.0,1.0633333333333332,0.6727077091678659,1.3417586032165234,418.22672955952436,9.659416666666667,14.096886969193669,4650.379458245665,1.7467858121988662,0.19087340287393964,0.0,2.491820595161743,1.8235217935191,0.2423802535663873,195.45416666666665,247.69663912682026,0.9117608968333334,0.12119012684886955,7.290833285708842,1.148746746375,0.15268999176642342,0.11785113019775792,22.45833333333333,24.605710154803948,0.11785113019775792,2.0,-1.9551614910022472,0.41371902690945705,4.956737429450115,105.26163997533165,0.588430456019878,0.008010567311568241,5.761404233889032,3.0,0.06467588210640401,0.03556496079544118,108.45117292822414,0.02026502531700766,0.012575543027729423
"mp-300783907, MnP2HO7, LiMnP2HO7, mp-745148, mp-783907",44.0,1.6707999999999998,919.557236,-309.43308491,15.9999992,0.0,1.0,3.1211862045454546,4.63,0.0,0.7320454545454546,1.037712511601384,0.2926764955877008,77.21153351941291,7.010227272727272,14.804511262416206,3382.5471148711817,1.262850520210958,1.1079673733497055,0.03222295119315905,1.347317257115901,1.3936543097343477,1.1785066582303378,57.98204545454546,50.4167607099617,0.6968271549318181,0.5892533292344491,14.416545247024482,0.8779472006136364,0.7424126731536118,0.039364791081110836,11.34090909090909,7.81325822766862,0.437758188278596,1.0,-1.5898192592993805,0.5147201525063211,4.82620722772117,515.2197290479569,2.880165843750643,0.16041535411625785,5.600255836692803,5.090909090909091,0.0025692383424935467,0.002794334835506574,530.831402057839,0.4012452976759957,0.00010908517387345082
"mp-300783909, LiMnSiO4, Li2MnSiO4, mp-850969, mp-783909",28.0,1.5692,615.84858,-199.52404456,16.000003099999994,0.08681514800291447,1.0,2.69462925,4.403214285714285,0.03571428571428571,0.6496428571428571,0.914888677334554,1.1746372795550155,147.37534892032568,6.738642857142856,7.998405453333706,2657.948635936417,1.345556557933221,0.8393293570393954,0.050636066160678485,2.8349464595599376,1.4242737364342195,0.9163603220418364,138.53178571428572,91.63387518824743,0.7121368682857143,0.4581801611336422,8.654655465383348,0.8972362307142856,0.5772708295890193,0.07142857142857142,25.75,10.927112414278794,0.3253726278265821,3.0,-1.6373613565901215,0.5040830185888426,4.888909109,342.2860174826107,1.9134370070969864,0.3077105415432577,5.6776655666666676,4.857142857142857,0.00386729873576094,0.0058871511024183535,352.6576260983514,0.1107639727005367,0.0011101449642009755
"mp-300783910, LiFe2(BO3)2, LiFeBO3, mp-764552, mp-783910",44.0,1.745,944.9976,-312.82989012,35.99999970000001,0.044323569261363716,1.0,2.7159286136363634,3.7465909090909086,0.045454545454545456,0.6672727272727272,0.8635120607310068,0.7302908352354737,298.8634888350829,6.215954545454546,8.216467037511464,2536.656302761044,1.2753324475681138,0.8193840155148386,0.16617160032934492,3.657692533472639,1.3371063260779992,0.8984809678333306,206.8293181818182,174.75197592892638,0.6685531630909092,0.4492404840310816,9.385675739706175,0.8423242031590908,0.56600754220627,0.07537783614444091,24.79545454545455,12.859921564481962,0.34914298853948217,2.0,-0.8859574250264383,0.5177707969866091,9.452575357555544,489.6578005399649,2.7372703193009884,-0.321480925993058,5.857019187547343,4.0,0.002703361983040864,0.003887308147305253,504.4949215541261,0.15974009017785865,0.0005442243936116051
"mp-300783910, LiFe4(BO3)4, LiFe2(BO3)2, mp-774381, mp-764552",21.0,1.7777999999999998,465.5578,-151.39182188,18.9999999,0.06329564821428413,1.0,2.7810714166666664,3.6675,0.047619047619047616,0.6873809523809524,0.935882143962604,0.4601354434028205,329.7868325028915,6.2159999999999975,10.696705153166876,2657.192983153476,1.2596772739792903,0.9301152090399468,0.1740845336783613,3.8589767539208615,1.3242644644991042,1.0120435240931331,211.277261904762,188.3540967274425,0.6621322323095238,0.5060217621599167,11.656069044846607,0.834234337297619,0.6375474697677598,0.07806474433692856,23.25,15.050496070654585,0.39483628456611897,2.0,-1.4216388457258289,0.5039828694659253,9.377364603474618,242.97468056246186,1.3582697563724029,-0.3185708851022692,5.8115225945557025,4.190476190476192,0.0054479844550669385,0.00756796681920195,250.3370563581849,0.2281937928669979,0.0010967550979351912
"mp-300783910, LiFe8(BO3)8, LiFe4(BO3)4, mp-850498, mp-774381",41.0,1.7294999999999998,924.1746,-297.70990382,38.999999,0.06588153152438991,1.0,2.816026091463415,3.625060975609756,0.04878048780487805,0.6981707317073171,0.974920751480838,0.4736188311882221,347.3218817900714,6.216024390243902,12.204874149460295,2721.8712019006352,1.2512769369316294,0.9944356605947696,0.17833049791441893,3.967289595440048,1.3173737095055509,1.0775736964837974,213.66396341463417,195.77269256255784,0.6586868548170731,0.5387868483535955,12.985142289768884,0.8298934336646341,0.6788288915700692,0.08157980585524179,22.420731707317074,16.699351626194254,0.4201569067549321,2.0,-0.7568495168913916,0.4965844693328757,18.46655007814865,484.8556260918685,2.710425348036593,-0.4933547912816632,5.8035090910992455,4.2926829268292686,0.0027301369963444195,0.00372099780420976,499.5472364180784,0.34980710409240034,0.0005496145764544812
"mp-300783911, V2OF5, LiV2OF5, mp-851257, mp-783911",32.0,1.5619,851.4976640000001,-202.18775048,12.008945800000001,0.001978552499999786,1.0,4.759351249999999,5.300833333333334,0.0,1.1083333333333334,0.6900300839438208,1.3594426183693409,418.8810944465293,9.819916666666666,14.284801558144078,4651.163741648932,1.7662471156585706,1.0777078772806967,0.0,2.4903344578199844,1.8329877838974185,1.130675628233168,195.34583333333333,248.01079788601047,0.916493892,0.5653378141529212,13.565811807628766,1.154709946625,0.7122810123100543,0.11785113019775792,22.70833333333333,24.63532637404172,0.4249182927993987,2.0,-0.2282015222255865,0.3828666094124528,16.003926007354757,431.4190031955709,2.4117055448262352,-0.4655930431138152,5.851214893592989,2.0,0.01578022610720544,0.0118554533870196,444.4914304113999,0.32245738494074083,0.0030682985053374604
"mp-300849220, LiFe(SO4)2, Li2Fe(SO4)2, mp-780523, mp-849220",96.0,1.9815,2039.2896,-590.13314195,40.000000899999996,0.0262989180208324,1.0,2.978302895833333,4.662708333333333,0.0,0.7393749999999999,1.1726558674321137,0.6352071796070204,73.23901094570812,6.882999999999999,12.896674716763231,3100.5256634698744,1.3277302442630288,1.140159550791388,0.07616198348428307,0.4029600286904673,1.4368422341390668,1.2336805538689843,72.49604166666666,46.655034366372824,0.7184211171458332,0.6168402770735233,13.67346121750695,0.9051538881458334,0.7771700494077661,0.04166666666666666,14.458333333333332,4.803246876390547,0.4487637339278753,1.0,-1.6337636696178408,0.5153214344285362,12.691086520969849,1155.737468211324,6.460768857660095,-0.2195135841933208,10.084200011111113,4.666666666666667,0.0011453485926417224,0.0042005695076492745,1190.7574692355956,0.16382223810017912,0.0011453485926417224
"mp-300849259, LiMn2(BO3)2, Li3Mn4(BO3)4, mp-781694, mp-849259",22.0,0.017800000000000038,468.87098,-164.97881768,18.0000003,0.06951741477272932,1.0,2.6946386136363643,3.7656818181818186,0.045454545454545456,0.6545454545454544,0.8706515960216781,0.7555882125894582,282.6551439709229,6.271409090909091,8.268230546110598,2536.676090919956,1.2735939355775578,0.8199512179116141,0.06444590238631809,3.66393014274414,1.3351893358545086,0.8991836347110004,193.5565909090909,166.7825920425133,0.667594668,0.4495918174623615,9.478444444681262,0.8411165749772727,0.5664501946066557,0.07537783614444091,24.25,12.161342187507632,0.34914298853948217,2.0,-1.826968199350922,0.44740222059101176,5.037146359650092,249.3288151142432,1.3937904483623111,0.039394111283131306,5.860674518086532,4.363636363636363,0.005309142796321453,0.008049317890706347,256.8837275410198,0.3235835867222383,0.0010688043395784444
"mp-300849265, SbP2O7, LiSbP2O7, mp-541668, mp-849265",80.0,2.2393,2365.626592,-549.09675045,1e-07,0.0,0.0,4.163604,6.323666666666668,0.03333333333333333,1.017,1.248220006134299,0.06763555935222898,50.60796138509786,9.284133333333333,12.814314912107733,4341.06666108343,1.8008157133078904,1.1648702375848436,0.0,1.4510908540359102,1.9679346512951188,1.239705406792991,64.06599999999999,21.240582352343047,0.9839673257333336,0.6198527035562067,13.80249574855536,1.2397211460666668,0.7809654689466095,0.047140452079103175,8.466666666666667,6.6137903067924855,0.402768199119819,1.0,0.0,1.012028711968107,14.989774835,1116.573088552212,6.241833319624088,-0.3309117269930075,9.139855579521848,5.2,0.001185522288017466,0.0011051364846482374,1150.4063697084325,0.2303258065201259,0.0006019568421035445
"mp-300849327, Cu(PO3)3, LiCu(PO3)3, mp-540496, mp-12185",52.0,0.21110000000000007,1201.847544,-348.50760751,7.9863717,0.010599068028845693,1.0,4.147407692307692,5.769743589743588,0.0,1.011025641025641,1.2551110291403915,0.15616165194586518,76.06218786891195,9.238820512820512,14.22557077608225,4292.980687327857,1.742568109299431,1.2301659457594192,0.0,1.7723781740496212,1.90604033203464,1.3238914317355266,71.86846153846153,27.167600591393622,0.953020166102564,0.6619457160103308,14.588233890616687,1.2007301682307692,0.8339993413964265,0.03626188621469475,8.692307692307693,6.8827887563900125,0.4455935178713529,3.0,-1.9771402012173376,0.487448775818532,8.404251383,641.474355431436,3.5859506614188748,-0.0420254110828305,9.3584294,4.846153846153847,0.0010477874987077816,0.001932499440536124,660.9116698753646,0.031689983203910435,0.0010477874987077816
"mp-300849327, LiCu(PO3)3, Li2Cu(PO3)3, mp-12185, mp-849327",56.0,0.6669,1229.6115439999999,-376.61836960000005,4.0000003,0.0,1.0,2.984653910714285,4.404464285714285,0.0,0.7216071428571429,1.1683671975601782,0.5180251411611216,61.757196350064405,6.878107142857143,12.777131995906453,2990.1391225690413,1.328152154185918,1.1094319217905837,0.0,1.5629049679284757,1.4421913326123237,1.2064838727275171,58.152857142857144,26.424663818261966,0.721095666357143,0.6032419364878844,13.577477505345506,0.9085236090357144,0.7600372138788379,0.03571428571428571,10.142857142857142,6.596033130694879,0.4414002533681527,3.0,-1.8421563864410508,0.4730988665812777,8.317311220999999,646.2147234687009,3.6124501243431437,-0.04908977080259636,9.180522122222222,4.5,0.0033820768458074717,0.0021417074873757856,665.7956758045261,0.023802087521302348,0.0010401013563338362
"mp-300849369, Li2VOF4, Li3VOF4, mp-780857, mp-849369",16.0,1.6283,313.6330256,-90.99212337,1.9999986,0.001470671904761467,1.0,3.1512149375,4.380625,0.0,0.7171875,0.2492809066925967,2.4213677597847463,203.78437597567898,7.162625,14.178962188749926,2907.9863890682673,1.3802419103831356,0.7828081735235227,0.0,1.0695389996980007,1.4232531166753493,0.8191829848298469,104.974375,104.89213090681244,0.71162655834375,0.4095914924342837,9.213769841248476,0.8965932805624999,0.5160529431548541,0.10364452469860624,23.71875,21.82393593482853,0.2724311839712921,3.0,-0.2585254184627361,0.38303786057211736,9.513211888999999,192.0631368528389,1.073665574936979,-0.4305793109595989,4.032377233333333,1.25,0.035446101365029674,0.024636155646737903,197.88284196261688,0.19182443686114428,0.006892120499382444
"mp-300849369, LiVOF4, Li2VOF4, mp-850946, mp-780857",14.0,2.1572,299.7510256,-78.22318714,0.0,0.03823234223214378,1.0,3.408827107142857,4.233928571428572,0.0,0.7846428571428571,0.3725012923087245,1.3481764076987517,203.05320384905858,7.297999999999997,8.610328396875511,3322.643585432309,1.3482634557330977,0.91687808553866,0.0,1.2509219049344755,1.3970342163097147,0.9686390043392796,103.76749999999998,121.84078396882448,0.6985171081785715,0.484319502216173,8.292100371524006,0.8800764083214285,0.6102043356608909,0.07142857142857142,18.92857142857143,13.997266496989873,0.3499271061118825,1.0,-0.5483894814099132,0.3737330240431765,9.511080716,189.511074139921,1.0593991106646752,-0.4310142308215947,4.024018762684111,1.4285714285714286,0.035923438502305415,0.02607685735520321,195.25344919743472,0.1943978186386804,0.006984933670429244
"mp-300849468, Fe3Co3(TeO8)2, Li4Fe3Co3(TeO8)2, mp-761932, mp-849468",24.0,0.0,855.5249849999999,-140.97153427,21.0000001,0.09508774833333344,2.0,2.9506065625,4.316041666666666,0.02083333333333333,0.7330208333333332,1.0972033186908168,0.2532286893249306,157.48346848867095,6.9920624999999985,12.38658618672276,3100.1186220649315,1.3215765981973555,1.1212250095037684,0.12007389853146945,0.7166148464186595,1.3930050217033385,1.2210180800003512,136.0325,88.07469838233277,0.6965025109062499,0.6105090401462714,12.879701811377466,0.8775381747812501,0.7691931907323234,0.0625,18.385416666666668,8.363662257298932,0.3744208490752381,2.0,-1.489142507027616,0.6111924231683507,8.610664404418554,283.25531474253967,1.5834453468810532,-0.23936787549242666,6.584092299582549,5.083333333333333,0.004673247821959927,0.017269108213985987,291.83823403455364,0.1646289964258038,0.004673247821959927
