,density,volume,formationenergy_pa,total_magnetization,transition,metalloid,rare,other,HHIp wstd,NdValenc wmean,Polarizability wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,HeatCapacityMass wstd,IsFBlock wmean,IsFBlock wstd,BCCenergy_p wstd,n_ws^third wmean,AtomicVolum wmean,NsUnfilled wstd,BCCmagmom wmean,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,IsNonm wmean,IsNonm wstd,MeltingT wstd,GSestBCClatcn wstd,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,phi wmean,Crystal System,meanbv,stdbv,meanValenceOcc,vx,strainlatticemean,strainlatticestd,Coordination,numberDensity,maxForce,oxidation flexibility,positiveoxidationpop,avgIonicRadVol,SpaceGroup,deltaShannon,detLatticeVec,angle anisotropy,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300771220, Ti(CoO3)2, Li3Ti(CoO3)2, mp-765912, mp-771220",4.228837221625603,102.77352385606544,-1.821701771574073,2.0000001,2.0,0.0,0.0,3.0,233.8325054468829,0.5925925925925926,0.5234688142108401,1.543160493037012,3.2488576038697814,265.8293044317165,0.7063255183025144,0.0,0.0,0.0,0.0,0.2545925925925926,0.2531365274094521,0.0,0.0,0.35269758667688306,0.1859259259259259,4133.067075461534,0.0,0.12474349629629627,1.7729629629629626,1.4169451674929965,1.215623339319828,0.2222222222222222,0.31426968052735443,145.48224371830185,0.6078116698106684,0.76579471707478,0.4444444444444444,0.5221039233333333,0.5185185185185185,2.0,-0.3078142922147067,0.5171227878506723,29933.222222222223,6.105696614847852,102.77352385606544,0.5745214640733979,6.0,0.08757119209617177,0.14052491478142373,4.5555555555555545,0.3333333333333333,0.4486673900179901,1.0,0.02071444443107421,105.88766440242807,10.886931386152305,0.8314794192830981,0.011186071767505492,0.0128799931442754,0.038269194688342126,1.1710523666735688
"mp-300771223, Li4Mn3(SnO5)2, Li5Mn3(SnO5)2, mp-763667, mp-771223",4.6772880646313615,418.9200621016705,-2.1144561802377853,25.9999995,1.0,0.0,0.0,4.0,150.59898871394202,0.4605263157894737,1.8759420163623024,1.7349970263491639,3.980405207324625,127.5724571423222,0.5744898185249551,0.05263157894736842,0.0911605688194146,0.0,0.0,0.33419736842105263,0.3006891539088055,0.0,0.0,0.4746359898601543,0.14776315789473685,2448.667362909663,0.0911605688194146,0.032312088157894735,0.8846052631578947,0.7077796203602007,0.7811951213904131,0.13157894736842105,0.2279014220485365,81.78845034921689,0.39059756079065294,0.4921220888126521,0.3684210526315789,0.3101383979081579,0.4348684210526316,2.0,-0.11198854964151216,0.4763326091268601,24041.315789473683,7.808476738333473,418.9200621016705,2.3418343399944237,5.447368421052633,0.09070942988349297,0.09553787588654253,4.526315789473684,0.4736842105263158,0.4782436124497394,2.0,0.005790627840897255,431.61375890341316,12.14714705451412,3.234166630681518,0.003361593093297041,0.003159844568050035,0.012341601273199908,1.2372172781440427
"mp-300771224, Li4Ti2Ni3O10, Li5Ti2Ni3O10, mp-762924, mp-771224",4.264294080662468,357.91974506178565,-2.142654287412281,6.0002761,2.0,0.0,0.0,4.0,194.43433117964082,0.3684210526315789,1.824169374213144,1.5425632515529308,3.08428502321898,166.6950720830904,0.5974583965736254,0.05263157894736842,0.0911605688194146,0.0,0.0,0.3406315789473684,0.2940892509675014,0.0,0.0,0.3194410626098028,0.1606578947368421,2448.371636642845,0.0911605688194146,0.002548705263157895,1.249210526315789,1.0007900964610486,0.8189401815071633,0.13157894736842105,0.2279014220485365,94.45608644634292,0.409470090853379,0.5158999867011719,0.2631578947368421,0.3097011326315789,0.4552631578947368,2.0,-0.1939403753375023,0.4692808718558547,24041.21052631579,7.315169684764575,357.91974506178565,2.000832201118869,5.894736842105262,0.10616905192933766,0.21212105610652165,3.4210526315789487,0.4736842105263158,0.4061603609502977,2.0,0.005448149675748666,368.76507125690284,12.99911740088467,1.8155987695431937,0.002546318466510689,0.0036983773623627306,0.009364150494006384,1.1931715726229155
"mp-300771231, Mn5Co3O16, Li4Mn5Co3O16, mp-771680, mp-771231",4.78458040157336,245.5384434873187,-1.5211152227790226,11.9999995,2.0,0.0,0.0,3.0,25.534411542847558,0.6388888888888891,0.5991848320534849,0.8951601691290011,1.7679549610798133,183.97643787006538,0.5292480671009538,0.0,0.0,0.0,0.0,0.2548055555555556,0.25330755610205363,0.0,0.0,0.4194841863754689,0.18472222222222226,4132.905635669552,0.0,0.12701355694444447,1.6204166666666666,1.0768385978134054,1.236193618073164,0.2222222222222222,0.31426968052735443,116.18866369395792,0.618096809192054,0.7787531806877961,0.4444444444444444,0.5250600680097222,0.5215277777777777,2.0,-0.26485639449803633,0.5087178374663683,29884.04166666667,5.39861509304935,245.5384434873187,1.3726016268178396,6.0,0.09774436808808526,0.17201240987593716,5.5,0.3333333333333333,0.3731421705391922,1.0,0.00998306984813082,252.97850386342807,14.048916325131295,2.39791576165636,0.006644960405832393,0.005391099918524625,0.0210563539394188,1.3202702794871142
"mp-300771234, Li4Mn2Ni3O10, Li5Mn2Ni3O10, mp-762854, mp-771234",4.484161105967114,175.42211294150815,-1.6238089261672952,9.999999699999998,2.0,0.0,0.0,4.0,183.9095285226963,0.4473684210526315,1.876483272956146,1.5188109505797966,3.0399697225877182,164.74051355838134,0.5552467404616525,0.05263157894736842,0.0911605688194146,0.0,0.0,0.3394473684210526,0.2952436561248936,0.0,0.0,0.3210334292014165,0.16302631578947369,2448.2289099930235,0.0911605688194146,0.02409009736842105,1.216578947368421,0.9945325256613472,0.8416422200107985,0.13157894736842105,0.2279014220485365,89.96641337442024,0.42082111010609335,0.5302013748016129,0.2631578947368421,0.3106536452721053,0.4723684210526316,2.0,-0.21023804965549686,0.4659987102685279,23984.578947368416,4.875266775937286,175.4221129415081,0.9806394232346431,6.0,0.10831017641621536,0.17883519547971813,3.947368421052632,0.4736842105263158,0.391417496068379,2.0,0.012207266912493813,180.73757838574872,3.597808510023443,2.7042594902452897,0.007385840594336555,0.00754592599805546,0.029472592053014838,1.2504317144144068
"mp-300771275, LiV(TeO4)3, Li4V(TeO4)3, mp-764954, mp-771275",5.359462915416971,196.0237390547584,-1.6294547561764707,0.0,1.0,1.0,0.0,4.0,137.28553579711286,0.4852941176470589,0.3262056831319964,3.5743463118580765,8.623757136647288,71.00594107411062,0.84989439725769,0.014705882352941175,0.025471335405424664,0.0,0.0,0.2307794117647059,0.2516756555507223,0.0,0.0,0.6105936054222669,0.03852941176470588,3282.9944855932545,0.025471335405424664,0.0,1.1658823529411764,1.18579744093764,1.368080272537616,0.17647058823529413,0.305656024865096,47.831887955925396,0.6840401364088102,0.8618365667378409,0.44117647058823534,0.4189762930883824,0.10441176470588236,2.0,0.2448869137575565,0.6099563264747044,31779.823529411766,5.071196700660823,196.0237390547584,1.0958060143252917,5.588235294117646,0.08672419004950786,0.1329226417227686,4.588235294117646,0.1176470588235294,0.3227453607842636,1.0,0.0383645132401162,201.96345437185659,12.457688819993624,1.9115384481496376,0.06567906533670466,0.006752867224460868,0.18012049796889815,1.3764866562845792
"mp-300771304, LiSiSbCO7, Li3SiSbCO7, mp-771979, mp-771304",3.0722866348036177,303.53138275729737,-2.2747505438636355,0.0,0.0,2.0,0.0,5.0,220.29281790343217,0.18181818181818185,0.7248186103096689,2.0722487485900567,4.560129901292414,116.49337761477764,0.6194166554894517,0.01818181818181818,0.03636363636363636,0.0,0.0,0.2115636363636364,0.2155039252964591,0.0,0.0,0.4952074703518198,0.1001818181818182,2367.7446748069337,0.03636363636363636,0.0,3.489818181818182,3.928835354105517,1.1098665619531525,0.14545454545454545,0.24796693994519736,115.81901409377,0.5549332810937315,0.6991721220666823,0.4545454545454546,0.3849443742727273,0.3307272727272727,1.0,0.034063291981576545,0.6174859570249499,28990.727272727272,8.408139435188103,303.5313827572973,1.6967920128745595,3.8181818181818175,0.07248014949937194,0.242910773576792,4.727272727272728,0.3636363636363637,0.5725285997517306,4.0,0.004416163090457025,312.72868718622624,1.7978850450837014,2.299838298304276,0.0024891995679478572,0.0003587536463458158,0.010742236619463035,0.8313915884703378
"mp-300771355, TiMn4O10, Li5Ti2Mn8O20, mp-777945, mp-771355",4.022491602497676,706.0980095835898,-2.0705149824015945,47.999727299999996,2.0,0.0,0.0,3.0,149.5012283693703,0.4888888888888889,0.8454008618897609,2.2052686631209384,4.7499457727662175,234.7382908372325,0.8656239347399807,0.0,0.0,0.0,0.0,0.25822222222222224,0.2530111947945348,0.0,0.0,0.7631235281687583,0.17688888888888887,4133.076862220338,0.0,0.07276203555555556,1.5108888888888892,1.4041589372245773,1.2785280167417366,0.2222222222222222,0.31426968052735443,156.50102827729867,0.639264008498101,0.8054221806670214,0.4444444444444444,0.5263328871413333,0.48,1.0,-0.1771846790293566,0.5044445371794187,29933.53333333333,5.526976374043647,706.0980095835898,3.9472078705155047,6.0,0.0849740392773293,0.16104161676768244,5.666666666666668,0.3333333333333333,0.4465341055885687,12.0,0.0035188141179359617,727.4934853719823,15.903666702379994,2.6246692913372702,0.0023999958447212103,0.001874700487344231,0.007322134181984131,1.110662866742859
"mp-300771381, Mn3Cr(PO4)6, Li8Mn3Cr(PO4)6, mp-772450, mp-771381",2.966641978843018,440.31052647828096,-2.247078305164393,8.9956558,2.0,0.0,0.0,4.0,119.69495180620304,0.14705882352941174,0.17484700924979707,1.7935600628253123,3.5155887472277385,54.79507014659479,0.7884438455660105,0.0,0.0,0.0,0.0,0.20979411764705885,0.2570148342022304,0.0,0.0,0.5252061261857671,0.1210294117647059,3282.579027775855,0.012735667702712332,0.018056755147058824,1.2959558823529411,1.1926473557517585,1.3904517511901102,0.22058823529411767,0.2892987584250883,36.298129008947186,0.6952258757288444,0.8759297151783543,0.4852941176470589,0.44033218063249996,0.3772058823529412,5.0,0.11570805261275305,0.5113162701153185,32155.558823529413,8.088416792041034,440.31052647828096,2.46141067103538,4.235294117647058,0.07721823112415893,0.2575117451405297,5.352941176470588,0.29411764705882354,0.5065955280717159,146.0,0.0036357471704450226,453.6523757410988,1.0162080763226249e-06,2.15409804983536,0.002685409037797584,0.001526488171288007,0.011742041266092663,0.8398501151406682
"mp-300771387, Li4Mn2C4SO16, Li6Mn2C4SO16, mp-777073, mp-771387",2.588325439654456,607.8531369053846,-2.0153834932867083,15.999985999999998,1.0,0.0,0.0,5.0,151.11837310074023,0.07407407407407407,1.3049317535934015,1.5956043872991117,3.178518480379401,219.7765546920241,0.661148120411578,0.029629629629629624,0.05925925925925925,0.0,0.0,0.24828148148148144,0.2376147977268365,0.0,0.0,0.4663077043037219,0.10533333333333332,2204.801653405459,0.05925925925925925,0.012127005925925926,3.797488888888889,6.804862387612878,1.0431129260320118,0.15555555555555553,0.2251656911640098,206.61935520180816,0.5215564631198358,0.6571199665284865,0.3703703703703704,0.41123404481059256,0.3352592592592593,3.0,-0.118970330402019,0.5728146993517211,26963.81481481481,8.835108079218429,607.8531369053845,3.398002336142342,3.851851851851852,0.08883724821248289,0.11130039636622548,4.592592592592593,0.3703703703703704,0.4891907623865974,70.0,0.003954456023375004,626.2716948067548,25.819740456062412,2.765652548532514,0.006042032063581205,0.0001791435854044423,0.03274282435166355,0.7345054930862552
"mp-300771394, Ti3Mn3Cr2O16, Li4Ti3Mn3Cr2O16, mp-770915, mp-771394",4.182484522815411,265.3686935650922,-2.4131650327924152,12.9999993,3.0,0.0,0.0,4.0,72.31147663253584,0.32291666666666663,0.4653123801395264,1.2407207666648177,2.3237830794067262,137.31383375673488,0.6343805346710506,0.0,0.0,0.0,0.0,0.19369791666666664,0.24173525853990385,0.0,0.0,0.3178692924979999,0.13385416666666666,3099.8842458713684,0.03608439182435162,0.025580403125,1.3197916666666667,0.6799405419777526,1.2413113939473408,0.16666666666666666,0.2886751345948129,76.49223158632225,0.6206556970982557,0.7819771774303079,0.3333333333333333,0.3911125327189584,0.35468750000000004,1.0,-0.1802692733843246,0.5239281817441784,29963.16666666667,5.565732432609813,265.3686935650922,1.4834560947796342,5.791666666666668,0.09044020859270292,0.15381019365516646,5.208333333333333,0.3333333333333333,0.4073210849784531,8.0,0.0083183132756255,273.40963034880804,14.207353843582814,2.120911098770736,0.005126006916830668,0.004988238306846289,0.01948287231001037,1.1594324588917388
"mp-300771402, Li9(FeO4)2, Li5FeO4, mp-780203, mp-771402",2.5112202185937003,399.59761834395806,-1.9829652850000008,18.0000003,1.0,0.0,0.0,3.0,538.6679191450291,0.21052631578947367,5.150760924221959,0.8112019664348695,1.4659623586433124,298.7337792704284,0.4844929185675018,0.15789473684210525,0.2232968782694361,0.0,0.0,0.7101754385964911,0.7112207462038189,0.0,0.0,0.07452179478625395,0.21684210526315786,2613.246115518827,0.2232968782694361,0.07405834385964911,0.9891228070175438,0.6340549905127725,1.021663790213189,0.14035087719298245,0.1984861140172765,85.28673336653756,0.5108318950590539,0.6436078576454111,0.2807017543859649,0.3230787987719298,0.6229824561403509,2.0,-0.1464834387942482,0.4263972701337615,19725.473684210527,5.274661055872754,399.5976183439581,2.2338185956602747,5.052631578947368,0.09509566187476894,0.22286331242207924,2.526315789473684,0.5789473684210527,0.5009664605320087,1.0,0.006471942442825939,411.7058257773983,5.4930736481958915,2.6629706611944237,0.0028684739705579464,0.003312638068677723,0.011514146780495673,0.6946707626980116
"mp-300771405, NaFePCO7, NaLi2FePCO7, mp-769633, mp-771405",2.4767729682530075,313.520023621003,-2.1301229864177484,7.999986200000001,1.0,0.0,0.0,5.0,94.65029152596632,0.10909090909090907,0.7297753993892361,1.623586479942242,3.2422800391482496,136.33599484695557,0.6051889765856638,0.01818181818181818,0.03636363636363636,0.0,0.0,0.1742,0.2062574448443474,0.0,0.0,0.4956491502802776,0.10927272727272727,2367.884274014719,0.03636363636363636,0.038375687272727284,2.7980000000000005,3.9813434503219503,1.1176694173879176,0.16363636363636366,0.23983465378678034,123.89646803122179,0.5588347088124456,0.7040876129659616,0.3818181818181817,0.3843720573787273,0.3530909090909091,1.0,-0.05666287634723489,0.5231504475322655,29128.454545454544,8.580856390054517,313.520023621003,1.7526302128097566,3.8181818181818175,0.07017095669332618,0.20665147129548245,4.909090909090909,0.3636363636363637,0.5624039206961566,4.0,0.006768631799948031,323.0199938567429,1.0180544157994669,1.9750509984000388,0.007447135455324738,0.0003473238777125209,0.027733521161372995,0.7058386611855251
"mp-300771422, LiFeCSO7, Li2FeCSO7, mp-770901, mp-771422",2.435854044399934,298.39340968582974,-1.9544019469602267,10.0000005,1.0,0.0,0.0,5.0,108.78745673928431,0.10909090909090907,0.7464073830607542,1.7359590199680015,3.4742502138680202,129.91934533686788,0.6320338465855943,0.01818181818181818,0.03636363636363636,0.0,0.0,0.2158909090909092,0.21176694971533105,0.0,0.0,0.5027581232082472,0.08218181818181818,2367.5398767997312,0.03636363636363636,0.038375687272727284,2.499472727272728,4.107673603681306,1.1254541392688868,0.16363636363636366,0.23983465378678034,121.88531014207476,0.5627270697549408,0.7089916804467028,0.3636363636363637,0.39120024234090905,0.2549090909090909,1.0,-0.0569553603222692,0.5623694506710731,28829.090909090908,8.256825033444708,298.39340968582974,1.6680698702386614,3.727272727272727,0.07372816987869538,0.2947447988434548,4.727272727272728,0.2727272727272727,0.5491149614688821,4.0,0.011314961396787265,307.4350283927201,1.7201347800603444,2.299838298304276,0.01792819599830564,0.00036493094957833796,0.06669996001002784,0.6960820343693386
"mp-300771436, Li2MnBAsO7, Li3MnBAsO7, mp-772692, mp-771436",3.0616935402666363,289.13022249508447,-2.1442039498129986,5.9999986,1.0,2.0,0.0,5.0,113.45581616745008,0.25,1.4469897780488217,1.5749779539903266,3.1785887616376103,115.09473194817484,0.5765239988900018,0.03333333333333333,0.06666666666666668,0.0,0.0,0.2570666666666667,0.25393233678810323,0.0,0.0,0.4204614102544656,0.11266666666666665,2170.4950453175607,0.06666666666666668,0.013642881666666669,1.584833333333333,1.4500822198911498,1.0030707024071508,0.11666666666666667,0.2333333333333333,54.91915280563684,0.5015353513064649,0.6318949463122991,0.3666666666666667,0.30642221390850005,0.3375,1.0,-0.027032139030549573,0.4781241283500388,26616.16666666667,8.174766861409283,289.13022249508435,1.6162870796216262,3.9166666666666665,0.08300757974344251,0.10833590589028276,4.0,0.4166666666666667,0.5221213256907711,11.0,0.0064289527983707505,297.891157366908,1.519596094818234,2.7080128015453195,0.004469397220511588,0.0009216736917932717,0.017881715467814363,0.8392326989823291
"mp-300771441, NaMnPCO7, NaLi2MnPCO7, mp-764085, mp-771441",2.569020647018659,301.08977608023696,-2.196479616175868,6.0000007,1.0,0.0,0.0,5.0,92.10127375937412,0.09090909090909093,0.7300362730714139,1.6207334325866585,3.2382461188149723,127.73153413790638,0.5968337841156149,0.01818181818181818,0.03636363636363636,0.0,0.0,0.17474545454545454,0.20590730001228008,0.0,0.0,0.4980947453039197,0.10636363636363637,2367.8921892782832,0.03636363636363636,0.01488314363636364,2.7816363636363635,3.98781268988236,1.1180941417036296,0.16363636363636366,0.23983465378678034,122.51344122122995,0.559047070965689,0.7043551725220076,0.3818181818181817,0.3871021390212727,0.3443636363636364,2.0,-0.01152383612524836,0.541983134693136,29138.727272727272,8.781906488079024,301.08977608023696,1.683143016613991,3.8181818181818175,0.07306790780613305,0.14799696707980134,5.090909090909091,0.3636363636363637,0.542776605471044,2.0,0.0072199052969199266,310.21309738524417,1.5363287707669109,2.3141676475196102,0.007953512847637454,0.00036166286269231934,0.02887847712002725,0.7285314575849048
"mp-300771442, Li3Fe2Ni3O10, Li5Fe2Ni3O10, mp-762777, mp-771442",4.42841152357515,175.70798904755546,-1.3638732823611113,11.0000005,2.0,0.0,0.0,4.0,115.09356097444278,0.5,1.4158937893786117,1.6631328276686548,3.3583642696948415,172.56063972620186,0.593858814792592,0.04166666666666666,0.07216878364870323,0.0,0.0,0.30772222222222223,0.2478417020181617,0.0,0.0,0.37511750687140016,0.16291666666666665,2583.9303114221925,0.07216878364870323,0.06131982222222222,1.2675,1.0817513734452189,0.9048534256981612,0.1388888888888889,0.2405626121623441,101.84400997508291,0.4524267129757323,0.5700219391144933,0.2777777777777778,0.3236807768055556,0.4723611111111111,2.0,-0.2975777065123489,0.5044237177239698,25240.944444444438,4.852316297730574,175.70798904755554,0.9822375192503059,5.6111111111111125,0.10244269539234377,0.1813514653621707,3.9444444444444446,0.4444444444444444,0.4124624333722308,1.0,0.011473652432958104,181.03211682368544,3.8941334764162483,2.1466310095957395,0.006587056099431087,0.007533648810475435,0.026185637065731564,1.2428733859370196
"mp-300771444, Li2MnAsCO7, Li3MnAsCO7, mp-771488, mp-771444",3.0071020987492814,295.7041039497613,-2.0262793904032756,8.0000006,1.0,1.0,0.0,5.0,150.79419381690028,0.25,1.4622073861118332,1.5575978656608105,3.156485202660772,115.7487011686188,0.5751087614362745,0.03333333333333333,0.06666666666666668,0.0,0.0,0.25178333333333336,0.2576939539238142,0.0,0.0,0.4213584681681898,0.113,2170.520500691727,0.06666666666666668,0.013642881666666669,2.7048333333333336,3.5973571471907597,1.0075775359180037,0.13333333333333336,0.2273030282830976,99.66885036849665,0.5037887680642394,0.6347340735159026,0.35,0.3502002917556667,0.35316666666666663,1.0,-0.029044635667816524,0.5457990486312939,26554.91666666667,8.132145234362955,295.7041039497613,1.6530361941433294,3.9166666666666665,0.08116221479319571,0.1154261419780047,4.5,0.4166666666666667,0.5339328435436653,11.0,0.006241617777978529,304.6642340035432,1.5758961645772358,2.8431203515386634,0.004426873815921825,0.0003682498446591336,0.017484182000670992,0.8271400836537622
