,density,energy_per_atom,nelements,bandgap,volume,energy,formationenergy_pa,total_magnetization,transition,metalloid,rare,other,alkaline,ICSDVolum wmean,NdValenc wmean,IsMetalloid wmean,IsMetalloid wstd,BulkModulus wstd,Polarizability wmean,Polarizability wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,HHIr wmean,HHIr wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,IsFBlock wstd,MiracleRadius wmean,n_ws^third wmean,n_ws^third wstd,BCCmagmom wmean,BCCmagmom wstd,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,IsNonm wmean,IsNonm wstd,MeltingT wstd,GSestBCClatcn wstd,GSvolume_p wmean,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,ShearModulus wmean,phi wmean,phi wstd,NUnfilled wstd,BCCvolume_p wmean,ShannonForce,meanbv,stdbv,meanValenceOcc,vx,vy,strainlatticemean,strainlatticestd,Coordination,numberDensity,li-ion fittability,maxForce,oxidation flexibility,avgIonicRadVol,SpaceGroup,deltaShannon,detLatticeVec,avgCentralDistance Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300773211, Li2FeSiCO7, Li3FeSiCO7, mp-772473, mp-773211",2.6431532181157844,-6.736277975416668,5.0,0.0,278.71186610958216,-161.67067141,-2.2505074910416663,8.0000008,1.0,1.0,0.0,5.0,0.0,3.3708333333333336,0.1,0.016666666666666666,0.03333333333333333,5.183842418729782,1.1647333333333332,1.4565279323712874,1.5577761927397231,3.1061658303329165,101.02047944187684,246.66666666666669,242.1317364117677,0.03333333333333333,0.06666666666666668,0.0,0.0,0.0,17.733333333333334,0.11666666666666665,0.059598191620589,0.03517771333333333,0.07035542666666668,3.611654645419157,1.0087845376723827,-0.2910277777766665,0.13333333333333336,0.2273030282830976,97.74020638861414,0.5043922689400624,2.2288611111099996,0.6354944369756068,0.3666666666666665,0.3491474250833333,1.5066666666666666,0.3595,0.1854780609967419,0.35590260840104376,1.9378333333333333,-1.9770134696279984,-0.12377005376906546,0.5211260403027145,26688.91666666667,8.02016388981822,5.975357501,278.71186610958216,1.5580466968921016,3.9166666666666665,0.08611043489107792,5.714226536220712,0.2255529514440088,4.333333333333333,0.5111135277843788,11.0,0.00624216144194329,287.15711436456866,0.2138288344359084,2.5603819159562025,0.0044589030933898,0.0003907009481316955,0.016508179917032392,0.7522014576514059
"mp-300773213, Li2Fe(BO3)2, Li3Fe(BO3)2, mp-767828, mp-773213",2.6297782143742685,-6.747096110454546,4.0,0.0,473.18717094830805,-296.87222886,-2.3559851096212125,15.9999557,1.0,1.0,0.0,4.0,0.0,3.9704545454545457,0.13636363636363635,0.045454545454545456,0.07872958216222169,23.440094209045444,1.5441363636363636,1.6671219093826948,1.501376778628522,2.952663358812719,264.65695974785024,381.81818181818176,236.0137270135849,0.045454545454545456,0.07872958216222169,0.0,0.0,0.0,22.477272727272727,0.16431818181818186,0.11278109968554567,0.047969609090909096,0.08308580016467246,3.697283254058824,0.9047770512590556,-0.2941287878772725,0.13636363636363635,0.23618874648666505,152.62426028343634,0.4523885257386282,2.565719696968181,0.5699738262257265,0.5,0.3912154504168181,2.0545454545454547,0.4825,0.341595294231818,0.37482778414706,2.271590909090909,-0.9517649595019992,-0.1933431714450201,0.42027663365347867,25063.818181818184,5.006096425891004,8.387940143,473.18717094830805,2.645196700803061,3.9090909090909087,0.09298646011856196,5.822341266532103,0.1471038485303362,3.272727272727273,0.4965646663454311,14.0,0.0037650945140461096,487.52521541521287,0.2796175256601071,2.135880022631042,0.0027163500657501746,0.0005631676764228378,0.00972347923450243,0.7384233443051706
"mp-300773222, Li3Cr2Fe5O12, Li4Cr2Fe5O12, mp-780009, mp-850397",4.351971827192868,-6.523528176818181,4.0,0.0,227.4224268907544,-143.51761989,-1.9591337206818176,26.9999983,2.0,0.0,0.0,4.0,0.0,4.046931818181818,0.4545454545454545,0.0,0.0,15.484375456067408,1.679875,1.0807381188732743,2.092730185212412,4.387127618019831,244.79620258619173,384.0909090909091,114.5192971576738,0.03409090909090909,0.059047186621666276,0.0,0.0,0.0,23.96590909090909,0.17329545454545456,0.14516497276609747,0.11992402272727272,0.2077145004116811,1.214721823705989,0.9000419456212756,-0.2453409090897726,0.13636363636363635,0.23618874648666505,150.30621617107803,0.45002097292340587,2.671249999998864,0.566990896590866,0.2727272727272727,0.31340179374999994,7.415909090909093,0.4829545454545455,0.4037866351109393,0.3655842714123957,2.425909090909091,-0.6995632334498098,-0.13132385290331605,0.5007210366474298,24823.0,4.96119530558122,4.961195509657417,227.4224268907544,1.2713300153392562,6.0,0.09673628190841538,5.766907784668173,0.25970058607597035,4.727272727272728,0.4299372185401114,5.0,0.01097374360877883,234.31355384797112,0.3162462059486459,2.596883064924673,0.006015191630290841,0.005820544177531868,0.020231186931089225,1.2077833115177707
"mp-300773222, Li4Cr2Fe5O12, Li5Cr2Fe5O12, mp-850397, mp-773222",4.4517852423501925,-6.5124305686956525,4.0,1.2824999999999998,449.8248414258485,-299.57180616,-2.063494324565217,60.0004834,2.0,0.0,0.0,4.0,0.0,4.10608695652174,0.43478260869565216,0.0,0.0,14.718322493179464,1.8713478260869567,1.4517810995665297,1.9583324954079908,4.097041330962887,229.4762439570657,413.0434782608695,186.34886079771164,0.043478260869565216,0.07530655685082074,0.0,0.0,0.0,24.576086956521745,0.17641304347826087,0.13715871031307053,0.1147099347826087,0.19868343517639064,1.13655909485031,0.8297223681934688,-0.2355797101434781,0.13043478260869565,0.22591967055246226,140.25760238249816,0.4148611842026399,2.735471014491304,0.5226923386757375,0.2608695652173913,0.29982293456521736,7.139130434782609,0.4929347826086957,0.382705567652585,0.33396285860298297,2.4998913043478264,-0.5603897022449951,-0.10237247139377262,0.5140513078767142,23811.739130434784,4.901753886820538,8.461731564142122,449.8248414258485,2.5145973084906394,6.0,0.10226202682401853,5.693523317062392,0.3122483433106887,4.521739130434782,0.40999839458236936,4.0,0.005622040002863462,463.4549839458929,0.3088575984660769,2.7166085829240534,0.0029944618348905694,0.002942750512584477,0.010228482749339848,1.2342083261894086
"mp-300773233, Li3V2Fe3O10, Li5V2Fe3O10, mp-763749, mp-773233",3.920324482427717,-6.637532872222222,4.0,1.2992,190.70685205971844,-119.47559170000001,-2.1911697245833333,16.9999992,2.0,0.0,0.0,4.0,0.0,4.18875,0.3333333333333333,0.0,0.0,11.69958154522346,1.8197916666666667,1.3472201514159343,1.6050532662981378,3.2633759020922617,176.12187576634759,397.22222222222223,182.4684988879444,0.04166666666666666,0.07216878364870323,0.0,0.0,0.0,24.152777777777768,0.1601388888888889,0.10527328852932152,0.08794428333333333,0.15232396696856618,1.0262791908752007,0.8947621860827726,-0.24999999999861106,0.1388888888888889,0.2405626121623441,112.70569249208131,0.4473810931671203,2.764444444443056,0.5636648565000987,0.2777777777777778,0.31921471305555554,4.897222222222221,0.4422222222222222,0.2921955522261431,0.3387864143791797,2.5144444444444445,-0.7671646884685779,-0.13256968664671198,0.4875597365722329,25291.444444444438,4.953650689508838,4.919006026090328,190.70685205971844,1.0660837124513192,5.333333333333333,0.09438570143438492,5.714822254432503,0.0939128265783812,4.2222222222222205,0.4511180543764267,2.0,0.01234480237837145,196.4854603839801,0.3595992986658753,2.3934065809486684,0.0066080511225866615,0.006941136453055358,0.02412616841532283,1.0840496776898738
"mp-300773236, Li2Nb2Fe3O10, Li3Nb2Fe3O10, mp-767930, mp-767933",4.322488709014143,-7.317916274705883,4.0,1.5600999999999998,202.53970166081425,-124.40457667,-2.4022561842647048,14.0000005,2.0,0.0,0.0,4.0,0.0,4.242647058823529,0.38235294117647056,0.0,0.0,12.687623045579214,1.666029411764706,0.8551863326169389,1.886713698819956,4.042799216818889,230.60134407141533,517.6470588235294,312.92790772400906,0.029411764705882363,0.050942670810849335,0.0,0.0,0.0,23.60294117647059,0.15514705882352942,0.11379911198807027,0.09311747647058824,0.1612842003196583,1.4265769138663609,0.9809272641556018,-0.26348039215588226,0.14705882352941174,0.2547133540542467,139.5839768701101,0.4904636322185209,2.835098039214706,0.6179454543200068,0.29411764705882354,0.3379280472058823,4.8588235294117625,0.4204411764705882,0.31195481856116497,0.3812200410828153,2.571617647058824,-0.9234362674304416,-0.0698005711640851,0.5421379574402886,26702.470588235294,5.1060881061863705,4.971587806422711,202.5397016608144,1.1322313526402714,5.0588235294117645,0.0839341613550378,5.779738032620631,0.2288061046627389,4.470588235294118,0.4948962804376163,1.0,0.011083957596207956,208.6768571608385,0.29044671342844186,2.2259868151087647,0.006246321525796485,0.006535618803744147,0.0227166604523492,1.1788561671234796
"mp-300773236, Li3Nb2Fe3O10, Li4Nb2Fe3O10, mp-767933, mp-769502",4.346929701501503,-7.159723291666667,4.0,1.6023999999999998,204.05238527327427,-128.87501925,-2.4111078962500008,13.0000004,2.0,0.0,0.0,4.0,0.0,4.307361111111111,0.3611111111111111,0.0,0.0,11.846066115272505,1.9114583333333333,1.3263387915931877,1.7098006345409231,3.6528609688829614,205.68934272313805,547.2222222222222,308.158108368231,0.04166666666666666,0.07216878364870323,0.0,0.0,0.0,24.402777777777768,0.1601388888888889,0.10527328852932152,0.08794428333333333,0.15232396696856618,1.3120128946196177,0.8792762008238798,-0.24999999999861106,0.1388888888888889,0.2405626121623441,126.35260185338328,0.4396381005466671,2.9080555555541667,0.5539092970958287,0.2777777777777778,0.31921471305555554,4.647222222222221,0.43666666666666665,0.2917833100093286,0.3387864143791797,2.6580555555555563,-0.7325213918672939,-0.036225099331847886,0.5568701417447707,25305.88888888889,5.113743585263447,5.024510671072462,204.05238527327424,1.1406875111050472,5.333333333333333,0.08821264194434067,5.8450749025585935,0.17019942098300184,4.2222222222222205,0.4836757992996556,1.0,0.011278315936263307,210.23537659943975,0.31477961155999284,2.3934065809486684,0.006132256332350932,0.006487168875317828,0.02254825703011001,1.1843867765148688
"mp-300773236, Li4Nb2Fe3O10, Li5Nb2Fe3O10, mp-769502, mp-773236",4.350643786116677,-7.008344175263157,4.0,2.0898000000000003,206.52740583464248,-133.15853933,-2.4091898227631576,12.0000718,2.0,0.0,0.0,4.0,0.0,4.365263157894737,0.3421052631578947,0.0,0.0,11.09724704450428,2.131052631578948,1.7853349197344652,1.5515161024193342,3.3041165522429043,189.95253589608052,573.6842105263157,332.246612675508,0.05263157894736842,0.0911605688194146,0.0,0.0,0.0,25.11842105263158,0.16460526315789473,0.10258391268261433,0.08331563684210526,0.14430691607548374,1.2124443257629574,0.812634867218114,-0.2379385964894735,0.13157894736842105,0.2279014220485365,115.2103891562262,0.4063174337308844,2.9733333333315786,0.5119278875893937,0.2631578947368421,0.3024712035526316,4.457894736842105,0.4511842105263157,0.2887108069598394,0.3011979774278841,2.735394736842105,-0.5559828637377602,-0.00618388769247775,0.5700515698066756,24056.315789473683,5.161544253909433,5.038130790299152,206.52740583464248,1.1545232966573586,5.789473684210527,0.09199747570166293,5.861889864566853,0.25230409157289624,4.0,0.4750778360460736,2.0,0.011387609817462134,212.78539275883807,0.22700986235071136,2.5131234497501733,0.005987675631101397,0.006409426765080242,0.02227803914039701,1.184291819719064
"mp-300773251, Li4Co2Ni3O10, Li5Co2Ni3O10, mp-779900, mp-773251",4.694026558238068,-5.146060259473684,4.0,0.0,170.40577214364762,-97.77514493,-1.3945154590789464,6.0000007,2.0,0.0,0.0,4.0,0.0,4.1439473684210535,0.5,0.0,0.0,11.779130801450211,1.8521052631578947,1.902617310858636,1.5096641588698383,3.0298394187933244,164.16249455680662,417.10526315789474,270.20498528343654,0.05263157894736842,0.0911605688194146,0.0,0.0,0.0,24.684210526315788,0.16671052631578948,0.10207906269921978,0.046865473684210526,0.07540235290472835,1.0179562382770149,0.8427315661991579,-0.2324122806999998,0.13157894736842105,0.2279014220485365,92.15756993390116,0.4213657832153592,2.748333333331579,0.5308876199107863,0.2631578947368421,0.30934175276315795,5.194736842105264,0.4894736842105263,0.3016574711769916,0.3370065388122552,2.5159210526315787,-0.4808902021736035,-0.2753747697121562,0.4713477651111299,23973.10526315789,4.838214097759247,4.7835338994549055,170.40577214364762,0.9525972256788454,5.789473684210527,0.1114985705060712,5.547572715376426,0.10514926611873524,3.5263157894736836,0.3844215478873757,2.0,0.01180244730833998,175.5692374453722,0.3497902329738747,1.9295055557708805,0.0059673358508173365,0.0077680601192504405,0.0230805561559222,1.310024485761998
"mp-300773261, Zn(FeO2)4, LiZn(FeO2)4, mvc-11657, mp-773261",4.624656984292619,-5.918983282307693,3.0,0.08610000000000008,149.65139860285413,-76.94678267,-1.4535842461538466,11.999999699999998,2.0,0.0,0.0,3.0,0.0,5.15871794871795,0.8717948717948718,0.0,0.0,23.491993684197663,0.8769059829051283,1.26716527114138,2.326419737890001,4.997232853098481,420.36313133144125,294.8717948717949,116.54685310116423,0.0,0.0,0.0,0.0,0.0,29.53846153846155,0.2153846153846154,0.2364630899303489,0.2164782358974359,0.3061464571647561,1.8505693009645936,1.1333648281853648,-0.35897435897435903,0.20512820512820515,0.290095089717558,242.30517353296764,0.5666824142067438,3.3261538461538467,0.7139751022085837,0.4102564102564103,0.4733136096153847,9.512820512820513,0.6107692307692307,0.6535558933403638,0.580190179435116,2.9671794871794868,0.0,-0.5229016796809619,0.8755284675967349,394.3846153846154,5.725928376237492,5.725928115221615,149.65139860285413,0.8365767505097472,6.0,0.08686854998595428,6.7110223644711295,0.04470891472293193,5.0,0.4636294106953637,166.0,0.016407180744568244,154.18598563191912,0.33436244407793736,2.1483446221182985,0.009959979788485422,0.008845371944648845,0.030744955768566225,1.2841634029740931
"mp-300773275, Li3Ti3CrO8, Li4Ti3CrO8, mp-773297, mp-773275",3.837014497948487,-7.631148694666668,4.0,0.0,149.0520848810119,-114.46723042,-2.9036526373333347,1.2304354,2.0,0.0,0.0,4.0,0.0,4.479833333333334,0.18333333333333326,0.0,0.0,8.641421565151573,2.2470166666666667,1.7887672883705263,1.6555462341273752,3.4133293375184133,246.44361002513782,425.0,240.4798443852531,0.05,0.08660254037844388,0.0,0.0,0.0,25.4,0.15383333333333335,0.11121488209767612,0.0,0.0,1.027574855343071,0.8726963404066173,-0.2336666666649999,0.13333333333333333,0.23094010767585035,136.14669612702897,0.4363481702990072,3.0646666666650004,0.5497642447727507,0.26666666666666666,0.3122027456666667,4.326666666666667,0.41,0.2855696062258727,0.5545268253204708,2.8310000000000004,-0.16595528448465954,-0.11475812159745954,0.4636430383306293,24265.13333333333,9.718254604911026,9.718254218783008,149.0520848810119,0.8332264849550218,6.0,0.10063596233474012,11.639820023188898,0.034843630896592856,3.6666666666666665,0.4133857505851348,166.0,0.01500283695229771,153.56851210499144,0.3519754779352641,2.086996778999804,0.006554481920265459,0.008880937718756992,0.02248619574969748,1.0614155061199035
"mp-300773283, Mn3FeO8, Li2Mn3FeO8, mp-773305, mp-773283",4.0518606730449775,-6.8337131,3.0,0.0,142.88598250536288,-82.00455720000002,-1.6645937255848269,13.0000009,2.0,0.0,0.0,3.0,0.0,5.201666666666667,0.5833333333333334,0.0,0.0,12.253747222284876,1.1948888888888891,0.8195710410684511,1.7493384993148653,3.771600107964793,215.59283698217968,300.0,138.10892105173394,0.0,0.0,0.0,0.0,0.0,28.69444444444445,0.18333333333333326,0.16626200875592584,0.12684393055555554,0.09045715240950136,1.282897292445098,1.2754622629048311,-0.3925766283527777,0.2222222222222222,0.31426968052735443,142.69077742784555,0.6377311315967192,3.1953544061305554,0.8034908767702091,0.4444444444444444,0.5229662730838889,8.777777777777779,0.5077777777777778,0.4593203177750661,0.4530418452861136,2.8027777777777776,0.0,-0.5813381948785439,0.7866083596817316,363.75,5.614053994969964,5.614053994969964,142.88598250536285,0.7987569247845792,6.0,0.08398304570953702,6.5729061666295845,0.06823296376962677,5.833333333333332,0.4532752703445729,166.0,0.01790544021491553,147.21557066125774,0.23638354440359985,2.640496586292477,0.012261080257851472,0.009264185747747964,0.0361837059251695,1.1208053554312136
"mp-300773284, Li2Ni3TeO8, Li4Ni3TeO8, mp-763778, mp-773284",4.962525206185994,-5.037171472142857,4.0,0.4638000000000004,149.0905080577308,-70.52040061,-1.346783028571428,4.0000005,1.0,1.0,0.0,4.0,0.0,4.440357142857144,0.6071428571428571,0.017857142857142856,0.030929478706587094,15.892927367421095,1.4461785714285715,1.2457380951812118,2.0463381929681126,4.260510533595124,250.91971038296987,389.28571428571433,123.76945322259613,0.03571428571428571,0.061858957413174175,0.0,0.0,0.0,23.82142857142857,0.12875,0.15323083077501082,0.003458957142857143,0.005991089512631851,1.4225101323121083,0.9384118436279052,-0.3714285714267857,0.14285714285714285,0.24743582965269675,139.52431491883922,0.469205921934767,3.0669642857125003,0.5911624176915895,0.3214285714285714,0.3395315588691072,4.507142857142857,0.3803571428571429,0.4551680279561268,0.4087686836521284,2.6955357142857146,-0.3875618739654612,-0.07024308864490421,0.5264996302254413,25894.857142857134,5.581671051700437,5.848758617772528,149.09050805773074,0.8334412770426635,6.0,0.09390269160917288,6.5329270762782725,0.2311480178082516,3.928571428571429,0.4144857968089599,12.0,0.02706218792613744,153.60809954238803,0.32499108422661105,1.9072899889740984,0.05835043506920641,0.008878648949043593,0.2368218738552859,1.3410751165706232
"mp-300773288, Li2Fe2CuO6, Li3Fe2CuO6, mp-849448, mp-773288",4.282868760648183,-5.679350580909091,4.0,0.004700000000000149,331.6306788251268,-187.41856917,-1.609167915227273,21.4903834,2.0,0.0,0.0,4.0,0.0,4.154318181818182,0.5,0.0,0.0,12.254447666186582,1.737090909090909,1.6080402887514766,1.6569101483391977,3.4009641562940205,184.2891181547297,356.8181818181818,240.64093137128532,0.045454545454545456,0.07872958216222169,0.0,0.0,0.0,24.181818181818183,0.15840909090909092,0.11489192729986596,0.0959392181818182,0.16617160032934492,0.9051435893577174,0.8884090458130184,-0.2456060606045453,0.13636363636363635,0.23618874648666505,113.49411712167877,0.4442045230216207,2.7351515151499997,0.559662628926783,0.2727272727272727,0.31428894477272723,5.00909090909091,0.4547727272727273,0.3195169229471058,0.40845910808207786,2.4895454545454547,-0.9281139664950186,-0.3081788531075496,0.5018157088042084,20806.454545454544,6.257691047205109,6.298140308549386,331.6306788251268,1.8538718531934568,6.0,0.09950828468858676,7.367519811364333,0.18914234519638667,3.9090909090909087,0.4221086708069928,1.0,0.00708650981947271,341.67942002420693,0.27282812692625835,2.4291616756158887,0.0038721978016881455,0.0039915555682867405,0.013873944494667828,1.1853216092772192
"mp-300773293, Li3Mn2Cr2O8, Li2MnCrO4, mp-780751, mp-773293",4.064192036989897,-6.852726812,4.0,0.1288999999999998,148.1856731385979,-102.79090218,-2.1993547716452406,12.9999993,2.0,0.0,0.0,4.0,0.0,4.203166666666666,0.3333333333333333,0.0,0.0,9.017067150687081,2.023683333333333,1.6920763939773986,1.3624936289351557,2.752398723424528,131.12435501377223,473.33333333333326,243.40181684704913,0.05,0.08660254037844388,0.0,0.0,0.0,24.86666666666667,0.16033333333333333,0.09337796551887627,0.02728576333333333,0.04726032841663326,1.0387310099882023,0.8445242710244429,-0.2407528735616665,0.13333333333333333,0.23094010767585035,100.74933969827735,0.4222621356113943,2.7662528735616667,0.5320169531612269,0.26666666666666666,0.311525094178,6.6433333333333335,0.44583333333333336,0.2580092052621379,0.3140240613569462,2.5255,-0.7024195165976478,-0.13573297785078736,0.4585770661122365,24307.46666666667,5.57863549998816,5.6616953151515474,148.18567313859788,0.8283830960736718,6.0,0.10122436050866077,6.529179629615013,0.05109991090439689,4.533333333333333,0.4006641985675993,2.0,0.016621098632780325,152.67584722037068,0.2927837142149922,3.1382939455839507,0.009187571174949751,0.008932862770350755,0.03488963718488043,1.120019984255798
