,density,volume,atomMean,transition,metalloid,rare,other,NdValenc wmean,BulkModulus wstd,Polarizability wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,AtomicVolum wmean,NsUnfilled wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,BCCvolume_padiff wstd,MeltingT wstd,GSestBCClatcn wstd,GSestFCClatcn wstd,BCCenergydiff wmean,GSmagmom wstd,SpaceGroupNumber wstd,NUnfilled wstd,meanbv,vx,VegardVolume,strainlatticemean,strainlatticestd,Coordination,numberDensity,initialAnisotropy,li-ion fittability,oxidation flexibility,NNDist,positiveoxidationpop,avgIonicRadVol,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmax,chargedensityvoldens,positiveoxpopdens
"mp-300776357, SbP(OF3)2, Li2SbP(OF3)2, mp-554701, mp-776357",3.134458960569772,316.5082989566931,13.6,0.0,1.0,0.0,4.0,0.25,1.7195566289017643,0.17958936494124592,4.328324020048201,64.2393802176671,0.7799384777148533,0.0,0.0,0.0,0.0,0.1939,3721.311282055271,0.0,1.0075,0.9108892633026257,1.0345622129689038,-0.60238095238,0.2056854704509959,29.603168445286393,0.5172811065313481,0.6517333547914697,0.26899209018750003,0.0,6.394333428904064,0.12247448713915887,0.21315002287716595,5.420292644637788,0.8677675738039997,316.5082989566931,1.769335179774965,5.0,0.06318949634472787,-0.16770546922065632,6.333694623009615,2.4,0.6924111737102459,0.2,0.8189185235333449,13.6,0.014500805511612626,326.09881692338,3.2,0.008616995535435478,0.02150935517271476,0.8341029954239578,0.012637899268945577
"mp-300776365, Mn21O40, Li9Mn21O40, mp-849596, mp-776365",4.119366431581865,723.040085718056,13.852459016393444,1.0,0.0,0.0,2.0,0.860655737704918,20.65573770491803,1.3550819672131147,4.210843811475411,372.21311475409834,0.2961676744262296,0.0,0.0,0.0,0.0,0.3834344262295082,6097.904536502898,0.0,2.294344262295082,2.1500819672131146,0.7757571350394807,-0.5781091011877049,0.5858253250418033,243.5,0.38787856764754103,0.4886963721147539,0.7789742303044261,5.338143018651639e-05,33.418032786885234,0.20491803278688525,-0.4999812163735534,5.606209866110042,0.8388284603063231,723.040085718056,4.0419169553070775,5.868852459016392,0.08436600017745971,-0.4802008444016525,6.563222056925977,6.0655737704918025,0.618547224299842,0.3442622950819672,0.4542457835093179,13.852459016393444,0.0036621764563789547,744.9489233553985,2.8507626385946434,0.0025275768708014016,0.007150563950639691,1.1343059550901171,0.029044032847977925
"mp-300776371, LiNb2(PO4)3, Li2Nb2(PO4)3, mp-26533, mp-776371",3.181651043660661,498.6002793572428,12.555555555555555,1.0,0.0,0.0,4.0,0.1111111111111111,7.854089915137317,0.5090903597652033,4.215319387308954,206.8326936665654,0.8249487111784897,0.013888888888888888,0.024056261216234408,0.0,0.0,0.2421527777777777,3100.6743984356012,0.04606423319938055,1.6841666666666666,1.5299371356003124,1.225561861819365,-0.6474173280402776,0.6497082256768437,116.18261103340444,0.6127809310546921,0.7720555938998063,0.4127951971875,0.0,9.121722732975604,0.4631481111259185,0.19151163818503114,8.304085551178115,1.1472699651124372,498.6002793572428,2.787260295607929,4.27777777777778,0.07220212561133828,4.487629527242613e-10,9.883143379327716,4.666666666666667,0.8876484963775287,0.3333333333333333,0.5575078593858653,12.555555555555555,0.0028707200867810327,513.7083664220459,1.8856180831641267,0.0012261683904669794,0.006539518869133036,0.8798766567657009,0.02406737520377944
"mp-300776371, Nb2(PO4)3, LiNb2(PO4)3, mp-17242, mp-26533",3.0634465935678055,510.3142653662014,13.117647058823529,1.0,0.0,0.0,3.0,0.1568627450980392,9.005487668677986,0.5870763196994617,2.6656704975083865,240.62883670703084,0.677542323100598,0.0,0.0,0.0,0.0,0.2716274509803921,4377.000247633007,0.0554593553871802,2.3188235294117647,1.5334579960356058,1.2858015145898658,-0.9123669467764708,0.6520100108664949,130.38944986133015,0.6429007574712787,0.8100041971868562,0.5826843542647059,0.0,11.125511621617804,0.3668291555660728,-1.2794056728659615,8.48961165127874,1.1990181701635807,510.3142653662014,2.852743468116737,4.235294117647058,0.06662561152508956,-4.4053042695206085e-10,10.122977347257704,4.941176470588236,0.9293100144995776,0.29411764705882354,0.5796326629217896,13.117647058823529,0.002593966417571227,525.7772979210624,1.5518712892085786,0.0008481661876987973,0.0045094695799912645,0.848267891678655,0.019595768095614568
"mp-300776424, Na2CuP2O7, Na2LiCuP2O7, mp-556822, mp-776424",2.974409875123287,633.0144115097374,11.416666666666664,1.0,0.0,0.0,4.0,0.2083333333333333,4.681054828300514,1.5119756965455642,2.0599175833432684,84.04940229953881,0.7246682276873222,0.04166666666666666,0.07216878364870323,0.0,0.0,0.2251041666666667,2714.42739601574,0.06909634979907082,1.19625,1.1524685914013737,0.9576571225661364,-0.6104613095208333,0.6217410795405621,29.85947439078755,0.4788285613918845,0.6032861837226283,0.36590643034708337,0.0,14.364473803063195,0.4264476977178901,0.06718423764777832,4.9177043426042735,0.8224188500495827,633.0144115097374,3.5386581371819754,4.416666666666667,0.07582765751812845,-0.4168189857826048,5.713215237783053,4.25,0.5283147536680661,0.4166666666666667,0.5233346795238077,11.416666666666664,0.0039738286790296,652.1953811928943,1.8314384146529925,0.0044030174571229475,0.013735886658361644,0.8402390078226005,0.03159485729922019
"mp-300776432, Na2CuPCO7, Na2LiCuPCO7, mp-767534, mp-776432",2.9191355979478923,300.9261899097185,10.666666666666666,1.0,0.0,0.0,5.0,0.16666666666666666,4.2879754352530215,1.4710510059893305,2.8397570418317746,121.31344761493764,0.5512129981556465,0.03333333333333333,0.06666666666666668,0.0,0.0,0.17908333333333334,2171.218766277569,0.06666666666666668,2.6046666666666667,3.624027747011757,1.008132173150477,-0.3321984126966667,0.4512062671570506,108.54442795515163,0.5040660866800436,0.6350834730734962,0.35306645631933337,0.0,12.889013409360185,0.39228674319799395,-0.14290515970430587,8.409247539430527,0.8421392864121664,300.9261899097185,1.6822285421203538,3.9166666666666665,0.07975377619076722,0.2839355566612309,5.754608561435461,4.25,0.6327732641133107,0.4166666666666667,0.5025345469615113,10.666666666666666,0.008203189310648545,310.04455439017295,1.8314384146529925,0.009378849121931165,0.028894175718689893,0.8256877805950401,0.033230740079486336
"mp-300776487, V5CuO12, Li2V5CuO12, mp-777235, mp-776487",3.3516077800863098,252.79922235543413,13.333333333333336,2.0,0.0,0.0,3.0,0.462962962962963,19.37996363252019,1.4193615800508883,4.4202440325698245,428.522738735261,0.7977855741182143,0.0,0.0,0.0,0.0,0.2564074074074074,4133.100378350177,0.026189140043946204,2.291481481481481,2.614520442983073,1.3106124998795528,-0.3942592592592592,0.5579596747330919,259.94956911840086,0.6553062500716242,0.8256341385087343,0.5111527977777778,0.0,25.22166475698729,0.7869825689213252,-0.18421639594192085,6.3698308790696965,0.9005667712994885,252.79922235543413,1.4131906146145852,4.166666666666667,0.07120275067417776,0.08321371996326136,6.5690652566816246,4.5,0.7298364498946026,0.3333333333333333,0.5541791579118415,13.333333333333336,0.007022623895714817,260.4592915920262,0.957427107756338,0.0025759827731058733,0.0109853456826138,0.9214491774627382,0.02373425022472592
"mp-300776500, Li11V12(OF)24, LiV(OF)2, mp-777111, mp-765956",2.987330017029086,849.1305141183502,10.098591549295774,1.0,0.0,0.0,4.0,0.1267605633802817,11.48474910097382,1.475901795189417,2.7408131837682586,242.05421095449958,0.6883858904494121,0.03873239436619718,0.06708647494104805,0.0,0.0,0.306612676056338,3144.557961370291,0.06708647494104805,1.0647887323943659,1.4915102735987922,0.3997969939518298,-0.2611854460080985,0.2616167713846748,145.88600735774122,0.199898497052232,0.2518563241893562,0.2678153956690141,0.0,16.307953667060215,0.391130462990992,-0.3928325346094461,4.692767014195804,0.8246789304790362,849.1305141183502,4.746783878344911,4.830985915492958,0.08361494354459642,-0.519993382609052,5.435514832340498,2.3661971830985915,0.5072400352193137,0.323943661971831,0.6543041317842118,10.098591549295774,0.004384773415673644,874.8600178266504,2.4277703015679144,0.002723227513034356,0.008017482947765579,0.819559684280909,0.02708653100740448
"mp-300776500, LiV(OF)2, Li3V2(OF)4, mp-765956, mp-776500",3.156899907928683,269.0570864000624,10.0,1.0,0.0,0.0,4.0,0.125,11.307184908524116,1.5825244309813284,2.664962837421537,239.2918102791373,0.6783999220076957,0.04166666666666666,0.07216878364870323,0.0,0.0,0.31479166666666664,3100.9583509973686,0.07216878364870323,1.0604166666666666,1.4667094572356325,0.37310410539536665,-0.2578472222208332,0.2577089508673674,143.35922295435472,0.18655205277240786,0.2350408581005553,0.2641108489583333,0.0,16.837045795243036,0.3818813079129865,-0.07741311257177587,7.0197314997867455,0.8699818856091164,269.0570864000624,1.5040748375464297,5.0,0.08920040100454472,-0.005251354452721586,5.462142733333333,2.333333333333333,0.611490993470693,0.3333333333333333,0.6325506700277681,10.0,0.013814240736891815,277.2097851750707,2.42670329642684,0.008536848112070056,0.025302769417671497,0.8657703040620628,0.02973346700151492
"mp-300776566, Mn3NbCr2(PO4)6, Li4Mn3NbCr2(PO4)6, mp-775967, mp-776566",3.3668025745207117,459.444789270594,12.388888888888893,3.0,0.0,0.0,5.0,0.16111111111111112,3.8778573694474345,0.11553086488354852,2.914374494694953,48.35199085614869,0.7418330950459018,0.0,0.0,0.0,0.0,0.16247777777777778,2480.338015822057,0.022222222222222227,1.2624999999999995,0.9811271862279404,1.2384620604184144,-0.5168565955105555,0.6370807623616355,35.948255164649034,0.6192310303266493,0.7801822097819724,0.33270047514455553,1.0337356321833334e-05,5.989770085655402,0.4017707718169897,0.1250297624303138,7.995569799834317,1.1125382990559305,459.444789270594,2.568374451792764,4.2222222222222205,0.07835544300579167,-9.46452568169794e-09,9.513049135597921,5.4444444444444455,0.8870591659794446,0.3333333333333333,0.5145447396265832,12.388888888888893,0.0036183185023499673,473.3664258302822,2.1401511426953586,0.002569873118774242,0.011253026462681157,0.9421876492776567,0.02611848100193056
"mp-300776589, Li3Sb3P8O29, Li9Sb3P8O29, mp-776510, mp-776589",3.0319578286583493,1202.566411970628,11.953488372093025,0.0,1.0,0.0,4.0,0.1744186046511628,1.1307653782835394,0.4990941004858756,3.84266876492926,25.4235077599966,0.8629892052391325,0.017441860465116282,0.030210188504108323,0.0,0.0,0.25663372093023257,3136.9455653912605,0.030210188504108323,1.2969186046511627,1.3362113300790757,1.247164272011289,-0.7698657253575579,0.6339994871783556,13.574635644936473,0.6235821361445071,0.7856642595768757,0.4247055192732558,0.0,5.714057485494805,0.496199727752369,0.2408167151633181,9.071002939354306,0.9123253927243188,1202.566411970628,6.722550611560893,4.209302325581397,0.07151372193995761,-0.21786672202274648,10.840699359295332,4.744186046511628,0.7451356713979379,0.32558139534883723,0.5594140080682954,11.953488372093025,0.0011358425718297118,1239.0053768197492,2.157658326463852,0.0004922509349184133,0.002711372862700019,0.8296977714807392,0.02328353737580015
"mp-300776625, LiTi2(PO4)3, Li3Ti2(PO4)3, mp-18640, mp-776625",2.8447673447427797,452.48463910219016,10.444444444444443,1.0,0.0,0.0,4.0,0.05555555555555555,4.98346029814725,0.4691337735574832,3.637982497819437,136.9312534989707,0.8633896051103535,0.013888888888888888,0.024056261216234408,0.0,0.0,0.2493472222222222,3100.664236885003,0.024056261216234408,1.2438888888888888,1.2124596213207817,1.2285905643702209,-0.643250661373611,0.65388684513899,77.4695726414123,0.6142952823183665,0.7739635569492183,0.4159607252430556,1.0841355054766935e-06,7.692225412071817,0.4722222222222222,0.13086223427497382,8.04074967241259,1.1489094057013984,452.48463910219016,2.5294660295173936,4.333333333333333,0.07956071187616533,-2.5984370211062924e-10,9.568826755603649,4.5555555555555545,0.8947180235359204,0.3333333333333333,0.5099527449826656,10.444444444444443,0.0034212196964309386,466.1953761516252,1.832491389163405,0.001830164265246648,0.007407134006107155,0.8065288058063227,0.026520237292055108
"mp-300776625, Ti2(PO4)3, LiTi2(PO4)3, mp-774537, mp-18640",2.7198169032284656,464.7967010256205,10.882352941176471,1.0,0.0,0.0,3.0,0.0784313725490196,5.6983644294059586,0.5261623708001003,2.7090655348623742,160.02791252587613,0.7817123143591499,0.0,0.0,0.0,0.0,0.28178431372549023,4376.985901914517,0.0,1.6972549019607843,1.2725019478287605,1.2922850786916296,-0.9064845938352942,0.6602423700490461,85.6233309892145,0.6461425394968763,0.8140885866331516,0.5871533350490196,1.2496841413892786e-06,9.290559424772066,0.36048581001667135,-1.3567518546787165,8.099351575939668,1.1431092280448445,464.79670102562034,2.5982925480273225,4.235294117647058,0.0731502610172912,-2.2380870120149627e-08,9.6411747851107,4.823529411764706,0.8985013043715385,0.29411764705882354,0.5360733010041892,10.882352941176471,0.003113857594844969,478.8805058633977,1.5043190414758143,0.0015860585847525105,0.007210925443617144,0.7726353348481129,0.021514782652144473
"mp-300776627, Li2FeF6, Li3FeF6, mp-777860, mp-776627",3.0195207792526317,303.09769067671164,9.555555555555557,1.0,0.0,0.0,3.0,0.2222222222222222,8.387723735616271,2.253448461762921,4.560743618774868,140.06018888815427,0.7320177402262128,0.07407407407407407,0.10475656017578484,0.0,0.0,0.465074074074074,4135.722847596328,0.10475656017578484,0.7903703703703703,0.5638582063050589,1.25167253096082,-0.2900617283925924,0.397186617685215,68.09650427225695,0.6258362655629152,0.7885042846725682,0.19368100833333327,0.11055288730949524,16.858403284916168,0.18144368465060576,-0.10963550900942573,8.149226654,0.9733040918347192,303.09769067671164,1.6943676004408232,5.666666666666668,0.08908019041556668,0.3083737868641774,5.214638797929894,0.8888888888888888,0.5860464186636947,0.3333333333333333,0.826699040214995,9.555555555555557,0.01905127386082832,312.28185380190683,2.514157444218836,0.004970083181002682,0.02246104020842801,0.8261767273985124,0.029693396805188888
"mp-300776654, Li3V5O12, Li5V5O12, mp-762254, mp-762281",3.608649656411857,215.13327976988708,11.0,1.0,0.0,0.0,3.0,0.25,18.479553265403602,1.3825807754180424,4.94228336141808,371.8740261910685,0.8044790521668863,0.05,0.07071067811865475,0.0,0.0,0.4034499999999999,3720.670377720289,0.07071067811865475,1.9856666666666667,2.40013420921044,0.9359626457504892,-0.3591666666649998,0.4991256243572801,233.9199193728249,0.467981323028301,0.5896195197063495,0.4596256655,0.0,20.457367594314007,0.6637435917246626,-0.12831261558878465,4.8530936417590445,0.9288322910777412,215.13327976988708,1.2026315944698622,5.2,0.09296562587337764,-0.2978937128261309,5.59484953401232,3.9,0.6840593140923404,0.4,0.4442771401159066,11.0,0.009192422359953495,221.65203328019444,1.841195263952197,0.00378555092529348,0.015156213573740572,0.9925467262549036,0.03718625034935105
"mp-300776654, Li5V5O12, Li6V5O12, mp-762281, mp-764771",3.667482976767142,435.93507726671936,10.272727272727273,1.0,0.0,0.0,3.0,0.2272727272727273,16.584162181482306,2.0807712952642325,4.206386046246788,323.3560870980488,0.7216752379879987,0.07575757575757576,0.10713739108887084,0.0,0.0,0.4753181818181818,3383.0804663541985,0.10713739108887084,1.8960606060606056,2.1268668783189018,0.6927520535327679,-0.3290404040378785,0.4520073639636581,204.72602545112724,0.34637602691257113,0.4364064473462045,0.41797339681818174,0.0,21.44890569599194,0.5632615241042759,-0.11489580176791153,4.8417494376324495,0.8383693576383007,435.93507726671936,2.436951166362516,5.5227272727272725,0.10093246057618656,-0.31035042031994164,5.619443750163517,3.5454545454545454,0.5652951710396488,0.4545454545454545,0.4234841646768379,10.272727272727273,0.004804002591127612,449.14434604297827,2.0829889522526543,0.00197195936600408,0.007479567727046533,1.0063579870974229,0.0458783911709939
"mp-300776654, Li6V5O12, Li7V5O12, mp-764771, mp-776654",3.7352242325174414,217.1002294900525,9.956521739130435,1.0,0.0,0.0,3.0,0.21739130434782608,15.763906087631852,2.4424511084009883,3.886990474421305,307.4091621267367,0.6856742366811512,0.08695652173913042,0.12297509238026913,0.0,0.0,0.5065652173913043,3236.3022440211157,0.12297509238026913,1.857101449275362,2.010359601088293,0.6160194155855316,-0.3159420289826084,0.4315288881015336,192.59530119465538,0.3080097079242891,0.3880679144587375,0.3998637147826088,0.0,23.2216338015334,0.5197223500591626,-0.1025077382338052,4.841082304745869,0.9564544319868457,217.10022949005244,1.2136271776763976,5.652173913043479,0.10594185024135988,-0.31333685376894554,5.607233313385878,3.391304347826087,0.7274886459891208,0.4782608695652174,0.4071154785502796,9.956521739130435,0.009879976184562931,223.67858354383057,2.1617048512445307,0.004024638203223407,0.015018896767960772,1.0237904602750072,0.050667841419780806
"mp-300776654, V5O12, Li3V5O12, mp-774289, mp-762254",3.607759834335524,205.60216539718581,12.411764705882351,1.0,0.0,0.0,2.0,0.4411764705882353,23.52941176470589,1.5404705882352945,1.84455,509.3764705882354,0.13550859117647074,0.0,0.0,0.0,0.0,0.3959117647058824,6563.9879555581665,0.0,3.2394117647058827,3.084117647058824,0.9855557645877352,-0.6264705882352941,0.6264705882352941,301.68823529411765,0.4927778824705883,0.6208612268823531,0.8107201041176471,0.0,29.44117647058824,0.32352941176470595,-0.12775278540417712,4.7712373678320255,0.9351095637980914,205.60216539718581,1.1493510453731512,5.117647058823528,0.08268395406808632,-0.3003529035723534,5.532391812138302,4.588235294117646,0.7262781700444552,0.29411764705882354,0.4630718159079778,12.411764705882351,0.008517334654237062,211.832116610886,0.9112901991076274,0.0032208728920922404,0.013507089482766731,0.9960718109029024,0.02431881002002539
"mp-300776665, LiMnP2O7, Li2MnP2O7, mp-777093, mp-776665",2.883535284153632,543.2112786257969,10.363636363636363,1.0,0.0,0.0,4.0,0.11363636363636365,4.348636624951292,0.6767647587896917,3.3844179238174683,57.39477017634135,0.8059346214243783,0.022727272727272728,0.039364791081110836,0.0,0.0,0.27329545454545456,2959.8992084455585,0.039364791081110836,1.2393181818181815,1.2933282989415236,1.1484829954213132,-0.6660544484227272,0.6781725008724162,41.32880621667477,0.5742414978401205,0.7234989507622572,0.40156214478045454,1.2207836158199087e-05,8.541706141143752,0.4288173241843911,0.15026900152454628,4.75104987495031,0.8304026235721609,543.2112786257969,3.0366433628796266,4.181818181818182,0.08099979093090658,-0.4676178157911351,5.507468981420135,4.909090909090909,0.5391581265269222,0.3636363636363637,0.5145033091060373,10.363636363636363,0.003186616106429443,559.6711235794377,2.609581835346786,0.002326657778628842,0.009517741209060076,0.8147642084580006,0.029454469429420576
