,density,nelements,energysStab,atomMean,transition,other,NdValenc wmean,BulkModulus wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,BCCenergy_p wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,IsNonm wmean,MeltingT wstd,BCCenergydiff wmean,phi wmean,SpaceGroupNumber wstd,numberDensity,oxidation flexibility,ShannonRadii,avgIonicRadVol,deltaShannon,oxidation flexibility Std,deltaShannonstd,deltashannonmax,chargedensityvoldens,HeatFusion wmean,numberDensity,NfValenc wmean,atomMean,AtomicWeigh wstd,AtomicWeigh wmean,metalloid,GSmagmom wmean,AtomicVolum wmean,deltashannonmax
"mp-300774793, La8Cu3O16, LiLa8Cu3O16, mp-776310, mp-774793",6.915601218569491,3.0,0.0730175964814821,24.85185185185185,2.0,2.0,0.4691358024691358,6.355231317330945,6.116109690337994,15.534201545891502,443.0946557339054,0.0,0.0,0.0,0.0,0.4879200959407713,1.1595061728395062,0.7397735249117404,-0.2937037037037039,0.19753086419753085,132.54596111762987,0.4681407488888888,0.4779012345679012,20.84928241813165,0.07217932737156578,3.0,0.4788613743411728,0.4788613743411728,0.008430589037906567,1.3333333333333333,0.007013756661963721,0.01918481084600909,1.741034854,1.159506173,0.072179327,0.0,24.85185185,15.53420155,19.23298963,0,0.0,3676.67765,0.019184811
"mp-300774859, NbPO5, LiNbPO5, mp-772125, mp-774859",3.580413537812075,3.0,0.02205459339285732,13.714285714285715,1.0,3.0,0.19047619047619047,11.096566444088575,1.7182493859684491,3.811183902668746,304.1152495913574,0.0,0.0,0.0,0.0,0.4570792537408536,2.363809523809524,1.6974672342457358,-0.8231065759619046,0.2857142857142857,165.30381690114166,0.5810797294047619,0.4571428571428571,13.756383799461807,0.07403100314809072,4.857142857142857,0.5251201791504799,0.5251201791504799,0.0036229816881875993,1.456862718169367,0.0011675225808613506,0.006084414229564197,0.985423026,2.363809524,0.074031003,0.0,13.71428571,3.8111839030000003,9.708435332999999,0,0.0,4428.914385,0.006084414000000001
"mp-300774863, Ni9S10, LiNi9S10, mp-767469, mp-774863",5.419283948636488,2.0,0.08872590144736757,21.684210526315788,1.0,2.0,1.8947368421052635,40.605263157894726,2.421052631578947,5.462910526315788,565.7052631578947,0.0,0.0,0.0,0.0,0.4980094700000001,4.592894736842107,3.6871052631578944,-2.673125,0.2631578947368421,307.06315789473683,0.3133933015131581,1.2315789473684209,34.86842105263157,0.0730457115403402,6.578947368421053,0.9058155026189229,0.8315257666585982,0.0427407816470382,1.497920996921864,0.035602886819054776,0.07651664573465825,1.537355188,4.592894737,0.073045712,0.0,21.68421053,5.462910526,22.33922632,0,0.141014534,9.74044784,0.076516646
"mp-300774883, Fe3(SnS4)2, LiFe3(SnS4)2, mp-754767, mp-774883",4.246809844738581,3.0,0.16838824961538545,23.538461538461537,1.0,3.0,0.9743589743589745,15.368750794589436,1.573949666997211,2.9422508178403457,132.57805995857692,0.0,0.0,0.0,0.0,0.6043114506312269,1.7819999999999998,0.9935711058632452,-2.4985897435897435,0.20512820512820515,138.95586658687216,0.2278888166666667,0.5920512820512821,13.009832927221408,0.05026245223546896,8.0,0.9111537573580558,0.8630844834398737,0.05273870138317522,0.0,0.030761614378155968,0.07695115126886594,1.148305979,1.7819999999999998,0.050262452,0.0,23.53846154,2.942250818,16.96089744,0,0.16235867699999998,7.861487995,0.076951151
"mp-300775013, Mn3Fe3(SbO8)2, Li4Mn3Fe3(SbO8)2, mp-775891, mp-775013",4.874197857366303,4.0,0.08559902143228992,15.958333333333336,2.0,4.0,0.5520833333333333,8.57025196537418,0.8899394291186338,1.7513857509882933,126.8499269149704,0.0,0.0,0.0,0.0,0.4680591541109435,1.283958333333333,0.6578742135870487,-0.3882579022989583,0.16666666666666666,78.39519676307238,0.3922708605314583,0.3847916666666665,8.742481889219636,0.08468672492322397,5.583333333333332,0.4729781705536234,0.4525950803520398,0.007932286844217814,2.3078970706877047,0.005410873683278979,0.018243441426176333,1.311712776,1.283958333,0.084686725,0.0,15.95833333,1.751385751,8.66520349,1,0.06596790400000001,3100.0782050000003,0.018243441000000003
"mp-300775092, Cr3Sn3(SbO8)2, Li4Cr3Sn3(SbO8)2, mp-771431, mp-775092",5.431623976908685,4.0,0.1174744106249994,18.83333333333333,1.0,4.0,0.6770833333333333,7.556816045796008,1.2140668570277888,2.9570012598932385,132.43708062895692,0.0,0.0,0.0,0.0,0.5320361270511488,1.3286458333333333,0.9178067425007626,-0.6413020833333333,0.16666666666666666,93.79362783748512,0.3896732392708333,0.3666666666666667,7.52591010553984,0.07760161100308023,5.333333333333333,0.5198600306863063,0.4940394634299922,0.005448088628771418,1.8856180831641267,0.001967910244323048,0.010077289473888123,1.4185145959999998,1.328645833,0.077601611,0.0,18.83333333,2.95700126,10.53779896,1,0.0,3100.549132,0.010077289
"mp-300775097, CoO2, Li(CoO2)2, mp-32686, mp-764935",4.509753254548545,2.0,0.02068371916666667,14.333333333333336,1.0,2.0,1.1666666666666663,30.0,1.8333333333333333,4.489065833333333,503.3,0.0,0.0,0.0,0.0,0.34343055833333325,2.773333333333333,2.6266666666666665,-0.5591666666666666,0.3333333333333333,276.4,0.7823971941666666,0.8499999999999999,28.33333333333333,0.08960005094726604,4.666666666666667,0.4618577962623899,0.4427402204545713,0.06551261596782718,0.9428090415820634,0.036737621534626785,0.11746745859142625,1.246497283,2.773333333,0.089600051,0.0,14.33333333,4.489065833,15.155332500000002,0,0.258078533,6199.231699,0.11746745900000001
"mp-300775129, Cr3(FeO6)2, Li2Cr3(FeO6)2, mp-776667, mp-775129",3.0674364905127702,3.0,0.0,12.941176470588234,2.0,3.0,0.5294117647058824,11.855856045357628,1.0580970637829057,1.9318654781518152,189.65142439711718,0.0,0.0,0.0,0.0,0.34592787924997404,1.8286274509803924,1.4566759440053598,-0.4188235294117647,0.23529411764705885,141.26497922704309,0.5405335376470588,0.4668627450980392,13.093077609043345,0.06831691421400468,5.176470588235294,0.5331234044581286,0.5331234044581286,0.002035122280435757,1.8225803982152549,0.0011621669558861795,0.0046224687251809424,0.8580999559999999,1.828627451,0.068316914,0.0,12.94117647,1.9318654780000002,9.013158824,0,0.08277109,4375.807834,0.004622469000000001
"mp-300775136, Cr3Co3(TeO8)2, Li4Cr3Co3(TeO8)2, mp-761712, mp-775136",5.236994613887314,4.0,0.06959163281250103,16.041666666666668,2.0,4.0,0.5833333333333333,9.507740815602133,0.9054114894774516,1.8835144060880893,151.97226783519494,0.0,0.0,0.0,0.0,0.5107459350252106,1.56125,0.9165730065787936,-0.42501736111041655,0.16666666666666666,101.19083743638252,0.3924025781077083,0.3046875,8.363662257298932,0.08968360080613147,5.083333333333333,0.4080072693818278,0.370990857201128,0.017585520391679484,1.6308654825650772,0.03466522149954683,0.13193912605275038,1.396363227,1.56125,0.089683601,0.0,16.04166667,1.883514406,8.791440469,1,0.048389725,3100.128484,0.131939126
"mp-300775171, Mn2CrNi3(PO4)6, Li4Mn2CrNi3(PO4)6, mp-764646, mp-775171",3.3516079614481216,5.0,0.08479476460937363,12.222222222222221,3.0,5.0,0.21666666666666665,5.2226477368013295,1.5897045303537258,3.1168072662598503,73.36955381601072,0.0,0.0,0.0,0.0,0.4858509381001077,1.1987777777777775,1.0354548353498487,-0.5167033388055555,0.16666666666666666,37.48163599733925,0.33364765925377776,0.34694444444444444,6.122479325111662,0.08004344566976382,5.1944444444444455,0.5204906587819407,0.5119282107996258,0.003293525325196844,1.941068497910429,0.0021753914262459,0.01149544917025682,0.949536864,1.198777778,0.08004344599999999,0.0,12.22222222,3.1168072660000004,5.043225344,0,0.009926691,2480.285327,0.011495449
"mp-300775180, Co3WO8, Li2Co3WO8, mp-765823, mp-775180",6.0933570976799825,3.0,0.1492042812499994,18.25,2.0,3.0,0.6944444444444445,18.438251972528988,0.5813458204571209,2.069412215565678,303.2128226221133,0.0,0.0,0.3888888888888888,0.5499719409228702,0.291924184808352,2.8519444444444435,1.9170797058978617,-0.3781944444444443,0.2222222222222222,168.6648457301793,0.5188119468055555,0.5583333333333332,17.089407230977113,0.09011652506081297,4.833333333333333,0.4540415331235597,0.4396207028798255,0.007433537091071186,1.2801909579781017,0.004234832445172768,0.01476807081032591,1.596258358,2.851944444,0.090116525,0.38888888899999996,18.25,2.069412216,13.57318847,0,0.12903926699999999,4132.956212,0.014768071
"mp-300775189, MnFe(PO4)2, Li2MnFe(PO4)2, mp-767833, mp-775189",3.4383175141015188,4.0,0.013957386111110637,12.083333333333336,2.0,4.0,0.22916666666666666,5.810670261586772,1.3441940480782113,2.550913075577689,80.22688346097651,0.0,0.0,0.0,0.0,0.39235620596365545,1.3658333333333332,1.0711492724587404,-0.6457929666104166,0.2083333333333333,48.149641418706324,0.41586296948625,0.4266666666666665,7.709234181594606,0.08262424842030339,5.5,0.4914990295893256,0.4914990295893256,0.0020756670405464557,2.179449471770337,0.0016080029680426186,0.005933045735342796,0.969014235,1.365833333,0.082624248,0.0,12.08333333,2.550913076,6.265120187000001,0,0.043978603,3100.374909,0.005933046
"mp-300775195, Mn11Fe(PO4)12, Li12Mn11Fe(PO4)12, mp-850500, mp-775195",3.406861810234433,4.0,0.00566966555555659,12.013888888888893,2.0,4.0,0.2118055555555556,7.385321167694743,1.8254876050365207,3.716486398097911,127.34823867912712,0.0,0.0,0.0,0.0,0.5839162970038211,1.3502083333333332,1.2454275030351456,-0.6454038382579861,0.2083333333333333,84.52897556614741,0.41846981827687496,0.4183333333333333,12.986107397503927,0.08207462751240928,5.638888888888888,0.4935417472554289,0.4935417472554289,0.002106911877279761,2.3880812588279805,0.0016927450439908464,0.005893578798626492,0.9570362990000001,1.350208333,0.082074628,0.0,12.01388889,3.7164863980000002,6.2493744410000005,0,0.007340535,3100.3824670000004,0.005893579
"mp-300775229, MnV4O12, Li3MnV4O12, mp-766904, mp-775229",3.0484196814991518,3.0,0.060748271323531,12.529411764705882,2.0,3.0,0.3333333333333333,16.339346396862474,1.9157575196979195,3.973788315674364,362.08173009627495,0.0,0.0,0.0,0.0,0.6758625621729305,1.9911764705882355,2.183129770307369,-0.4172075726843137,0.23529411764705885,212.9643889417292,0.5434242751047059,0.4205882352941177,20.470381638203207,0.06924526808492074,4.823529411764706,0.5546729704089091,0.5468299046700664,0.007706389541944839,1.5429267116004706,0.004162720997230056,0.021059296062543538,0.8420864159999999,1.991176471,0.069245268,0.0,12.52941176,3.9737883160000003,8.837193039,0,6.08e-06,4375.959967,0.021059296
"mp-300775260, CoCu3(PO4)4, Li4CoCu3(PO4)4, mp-775137, mp-761537",3.406808653887748,4.0,0.016796299062499458,12.583333333333336,2.0,4.0,0.3854166666666666,6.816417069595042,1.5423703349066331,3.0649168449403086,134.50544979407178,0.0,0.0,0.0,0.0,0.5204433320390853,1.4029166666666666,1.1227795216188556,-0.6439161706333333,0.2083333333333333,51.656773990229894,0.4149598050520833,0.4234375,10.301419762923187,0.07822473540731331,4.625,0.5251668896393527,0.5251668896393527,0.004666020631038941,1.6024070435857842,0.0021513450129710546,0.012819274054726734,0.955378982,1.402916667,0.078224735,0.0,12.58333333,3.064916845,6.556840031,0,0.016129908000000002,3100.359342,0.012819273999999999
"mp-300775271, Cr3WO8, Li2Cr3WO8, mp-773181, mp-775271",5.4421007371271575,3.0,0.0949200995833337,17.5,2.0,3.0,0.5277777777777778,16.559842845320976,0.3600411499115478,1.89988070766266,279.0236965024235,0.0,0.0,0.3888888888888888,0.5499719409228702,0.5308444037373126,3.2519444444444443,2.2256772100216766,-0.396111111111111,0.2222222222222222,207.738021894743,0.5105291455555555,0.5208333333333334,21.095279151249358,0.08406529271153299,5.333333333333333,0.5000028561085028,0.44406036944302096,0.006219444828717211,1.8856180831641267,0.0027122602077224943,0.010916658538540252,1.4278765359999999,3.251944444,0.08406529300000001,0.38888888899999996,17.5,1.8998807080000002,12.99509722,0,0.0,4133.047636,0.010916658999999999
"mp-300775291, Mn2Cr3O12, Li2Mn2Cr3O12, mp-764449, mp-775291",3.0709114395570767,3.0,0.01625944294117776,12.823529411764708,2.0,3.0,0.4901960784313726,11.52701055427378,1.1050198277337548,1.976973752533829,186.30436384089126,0.0,0.0,0.0,0.0,0.3135750360889473,1.7933333333333332,1.4624604674973938,-0.4179445571333333,0.23529411764705885,142.11688135533674,0.5464219490329412,0.4480392156862745,13.050017639828928,0.06866526740218383,5.411764705882354,0.5366211125912798,0.5288437406335298,0.002113109716360197,2.250720761142235,0.0013230157168322894,0.0052207256734962655,0.8546347870000001,1.793333333,0.068665267,0.0,12.82352941,1.9769737530000002,8.977591961,0,1.22e-05,4375.824906,0.005220726
"mp-300775304, Na9Fe10(SiO3)20, Na9LiFe10(SiO3)20, mp-775293, mp-775304",3.4058470472011804,4.0,0.013753249114057729,11.303030303030305,1.0,4.0,0.15151515151515152,9.264636563377117,1.3660729260406634,2.6919596615652406,230.79162612919478,0.022727272727272728,0.039364791081110836,0.0,0.0,0.4929003281398277,2.977020202020202,4.167079096515039,-0.5641414141406565,0.15151515151515152,127.1139059916792,0.3745767175504293,0.4232323232323233,13.858084065995774,0.08878488752449247,5.03030303030303,0.4612484184947299,0.4612484184947299,0.0019140110635619879,2.0373013713904986,0.0021122965905842296,0.0077978369557963985,0.974024362,2.977020202,0.088784888,0.0,11.303030300000001,2.691959662,5.77533314,1,0.053299566,2819.204233,0.007797836999999999
"mp-300775323, Mn3CuNi2(PO4)6, Li4Mn3CuNi2(PO4)6, mp-773677, mp-775323",3.535470789943421,5.0,0.04412268850694545,12.277777777777779,3.0,5.0,0.2277777777777777,4.151096835569077,1.5462619202211267,3.025312484864042,53.097894403859904,0.0,0.0,0.0,0.0,0.5305378860756367,1.1322777777777775,1.0394745289309866,-0.5164677066216666,0.16666666666666666,35.58910769853296,0.334091145589,0.3416666666666667,5.973692325521963,0.08371566249543279,5.1944444444444455,0.4928732650793466,0.4896218774375169,0.0036308767910701494,2.079255267911038,0.0026184497834513807,0.012022835035625505,0.9976136109999999,1.132277778,0.083715662,0.0,12.27777778,3.025312485,5.086528372,0,0.006620665,2480.29093,0.012022835
"mp-300775342, VFeO4, LiVFeO4, mp-18949, mp-775342",3.7697465835052375,3.0,0.014605323333334754,13.5,2.0,3.0,0.5,12.981468272831025,0.6236095644623235,0.8974775113589538,242.2293393449814,0.0,0.0,0.0,0.0,0.10614450837662304,2.0105555555555554,1.4180335453727704,-0.3944444444444444,0.2222222222222222,141.9520184976443,0.5104533988888889,0.5099999999999999,14.22070304386279,0.07975665142294887,5.0,0.4938034927755392,0.4938034927755392,0.014038280162204894,1.5275252316519468,0.008195616695364668,0.03058019978497394,1.045048771,2.010555556,0.079756651,0.0,13.5,0.897477511,9.488005556000001,0,0.117259044,4133.022829,0.030580200000000002
"mp-300775390, Mn2Ni(PO4)3, Li2Mn2Ni(PO4)3, mp-763518, mp-775390",3.473130429444328,4.0,0.035498592256945294,12.166666666666664,2.0,4.0,0.25,5.540726737331283,1.3985083543847532,2.721858333891082,77.57841049097071,0.0,0.0,0.0,0.0,0.480477499961215,1.4105555555555556,1.0737354031833832,-0.6454984263805554,0.2083333333333333,51.16112670198603,0.4183943969191665,0.4270833333333333,8.612578280029137,0.08302004722925542,5.388888888888888,0.4958862769756929,0.4926619059614871,0.003791896197726113,2.1893400550264484,0.0029278967146874075,0.01192293416469864,0.980371019,1.410555556,0.083020047,0.0,12.16666667,2.7218583339999998,6.298383,0,0.008277985,3100.36632,0.011922934
"mp-300775429, Ba4Bi3O11, Ba4LiBi3O11, mp-755667, mp-775429",6.50217816763684,3.0,0.049879991250000984,31.16666666666667,0.0,3.0,0.5555555555555555,2.11992312928419,3.9302038188385553,10.936037735139248,172.9963305707566,0.07407407407407407,0.10475656017578484,0.7777777777777777,1.0999438818457403,0.4637550523295751,1.1892222222222222,0.7538689071835414,-0.530462962962963,0.20370370370370366,79.01232353394751,0.4722662078703704,0.4024074074074074,21.897879960772595,0.05212279521014837,3.7777777777777777,0.5414718048274,0.5322602097421746,0.010690012927471172,2.4845199749997664,0.008810475693994351,0.024151023255408247,1.5767176619999999,1.189222222,0.052122795,0.7777777779999999,31.16666667,10.93603774,25.04152963,0,0.0,3794.0832649999998,0.024151022999999997
"mp-300775443, Mn3Fe2Sb3O16, Li4Mn3Fe2Sb3O16, mp-771758, mp-775443",5.112325558282902,4.0,0.0993140984548626,17.0,2.0,4.0,0.59375,6.267579443719348,1.6804120691729818,4.012736859374017,89.83293937374964,0.0,0.0,0.0,0.0,0.4414744593143383,1.34625,0.8396428328792878,-0.43482040229895824,0.16666666666666666,56.63019617860626,0.3946401023022916,0.3792708333333333,6.888646494111402,0.08230257098941997,5.583333333333332,0.495679238774124,0.4686921992744693,0.0072986476980929065,2.3078970706877047,0.004990262116632523,0.017729840591077642,1.3579950969999999,1.34625,0.08230257099999999,0.0,17.0,4.012736858999999,9.351818072999999,1,0.043981833,3100.270019,0.017729841
"mp-300775451, V2Cr3Sb3O16, Li4V2Cr3Sb3O16, mp-773383, mp-775451",5.003725842821488,4.0,0.11046316083333353,16.625,2.0,4.0,0.53125,7.634983218711093,1.7791166562057952,4.1900658882303485,115.37722761783527,0.0,0.0,0.0,0.0,0.4395744621959444,1.7592708333333331,0.9825361517504216,-0.4361458333333332,0.16666666666666666,86.98677673969053,0.3899761794791666,0.37135416666666665,7.359645916811035,0.0822615348651426,5.166666666666667,0.5011248394990847,0.4665795567524732,0.00589421427101235,1.724013405464767,0.002277822567524961,0.01068242384000865,1.327377162,1.7592708330000002,0.082261535,0.0,16.625,4.190065888,9.157726042,1,0.0,3100.3093489999997,0.010682424
"mp-300775471, V4FeO12, Li3V4FeO12, mp-763248, mp-775471",2.9019772775728607,3.0,0.09528854687499866,12.588235294117649,2.0,3.0,0.3529411764705881,15.922244745617087,1.8880632340722705,3.9487028868103633,353.1950335853085,0.0,0.0,0.0,0.0,0.691688029356751,2.0088235294117647,2.1732934415144314,-0.4176470588235294,0.23529411764705885,209.7457386063279,0.5404800694117647,0.43,20.331527516385922,0.06578642433174517,4.705882352941177,0.5703757329118915,0.5703757329118915,0.007191899475876911,1.1764705882352942,0.0035527387360082202,0.017805001441510437,0.803779661,2.0088235290000003,0.06578642400000001,0.0,12.58823529,3.948702887,8.854976471,0,0.041385545,4375.951431,0.017805001
"mp-300775506, Mn3Sn3(TeO8)2, Li4Mn3Sn3(TeO8)2, mp-772482, mp-775506",5.341511129278774,4.0,0.06070719723958451,19.041666666666668,1.0,4.0,0.6770833333333333,5.374515482038047,1.162333844159146,2.8202036704180804,124.84264656722769,0.0,0.0,0.0,0.0,0.5473065580523396,1.025625,0.5732652348729067,-0.6815044300760416,0.16666666666666666,60.033300393001795,0.3959983470245833,0.26875000000000004,7.0889989596557275,0.07479800425028385,5.583333333333332,0.5303600672934363,0.4768301693230595,0.014772118493924818,2.3078970706877047,0.02898732920769195,0.11003999864596926,1.3823908390000001,1.025625,0.074798004,0.0,19.04166667,2.82020367,10.75140141,1,9.69e-06,3100.631318,0.110039999
"mp-300775511, K(WO3)6, KLi(WO3)6, mp-34278, mp-775511",6.278838345771932,3.0,0.0,24.28,1.0,3.0,0.32,35.043305830865265,7.133644853010898,18.175570552841112,634.4157787697278,0.013333333333333334,0.018856180831641263,1.12,1.5839191898578666,1.2551293183807084,4.2687333333333335,5.858911180605338,-0.4394222222226665,0.24,405.7076456361265,0.5513033203110667,0.414,21.713929988732012,0.06609909196215275,4.88,0.5354042518119939,0.5323870452280874,0.004332285264256167,1.7959955456514918,0.00393618386742067,0.023614061515868368,1.5576864940000001,4.268733333,0.066099092,1.12,24.28,18.17557055,19.06836667,0,0.0,4464.407324,0.023614062
"mp-300775538, Mn5FeO12, Li3Mn5FeO12, mp-777021, mp-775538",4.05801771027361,3.0,0.07223690857638765,13.722222222222221,2.0,3.0,0.5740740740740741,14.027701381041204,2.3086584801681096,5.012615089099863,254.72218471397326,0.0,0.0,0.0,0.0,0.8222834803571011,1.5,1.4967001426045323,-0.3923690932314814,0.2222222222222222,168.62278654636563,0.5243565924388889,0.5033333333333333,23.609782097672745,0.08418365850580872,5.888888888888888,0.4964462623358099,0.4514195777093865,0.0060197051339544285,2.7057323693079818,0.004145439545472784,0.012090046339488595,1.121212995,1.5,0.08418365900000001,0.0,13.72222222,5.012615089,9.676444907,0,0.039115063,4132.948276,0.012090046
