,density,nelements,energysStab,atomMean,atomStd,transition,metalloid,other,NdValenc wmean,BulkModulus wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,BCCenergy_p wstd,AtomicVolum wmean,AtomicVolum wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,MeltingT wmean,MeltingT wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,SpaceGroupNumber wstd,Crystal System,meanbv,meanValenceOcc,Hall Number,ionicitymean,NNdiststd,oct,q4,q6,tet,lin,bent,sq_pyr,numberDensity,ShannonRadii,avgIonicRadVol,SpaceGroup,deltaShannon,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,negativeoxdensity,nsites,Unit Cell Mass,energy,total_magnetization,Electronegativity wmean,IsNonm wmean,phi wmean,VegardVolume,bcc,volumeshannonflex,strainlatticemean,AtomicWeigh wmean,BCCvolume_padiff wstd,Polarizability wstd,symmetry ops,strainlatticestd,q2
"mp-300776432, Na2CuPCO7, Na2LiCuPCO7, mp-767534, mp-776432",2.9191355979478923,5.0,0.0,10.666666666666666,5.962847939999441,1.0,0.0,5.0,0.16666666666666666,4.2879754352530215,2.8397570418317746,121.31344761493764,0.5512129981556465,0.03333333333333333,0.06666666666666668,0.0,0.0,0.17908333333333334,0.4485918529390557,2171.218766277569,4337.11529569209,2.6046666666666667,3.624027747011757,-0.3321984126966667,110.39016666666666,108.54442795515163,0.35306645631933337,0.0,0.0,12.889013409360185,1.0,-0.14290515970430587,26957.66666666667,60.0,0.5822222222222222,0.023744919287321888,-0.4849567540319633,0.2120005479258206,0.30135180015112145,-0.2401149537718976,3.612212325975852,3.612212325975852,0.297364863815323,0.07975377619076722,0.5389760215847664,0.5025345469615113,11.0,0.3757786824691273,0.07630993394387467,0.4296343083952778,0.01657636660219805,1.3236090100354292,0.8256877805950401,0.033230740079486336,0.345294915101498,0.3304519205948943,0.002851848017582461,1.06159547342004,0.046523036111280884,24.0,529.01160112,-151.19030697,4.0000009,0.5429999999999999,0.15000000000000002,0.3606666666666667,0.8421392864121664,0.19221195211785733,198.2297720016819,-9.81412068220185e-05,4.408430009333332,0.4512062671570506,1.4710510059893305,4.0,33.349972808317816,0.13197897777924605
"mp-300776487, V5CuO12, Li2V5CuO12, mp-777235, mp-776487",3.3516077800863098,3.0,0.03163412388888709,13.333333333333336,7.652160188832664,2.0,0.0,3.0,0.462962962962963,19.37996363252019,4.4202440325698245,428.522738735261,0.7977855741182143,0.0,0.0,0.0,0.0,0.2564074074074074,0.9415832394577719,4133.100378350177,5841.902635896179,2.291481481481481,2.614520442983073,-0.3942592592592592,239.4512962962963,259.94956911840086,0.5111527977777778,0.0,0.0,25.22166475698729,1.0,-0.18421639594192085,29997.777777777777,9.0,0.6070588235294118,0.015104779134593804,-0.3025078960227172,0.25354954835713195,0.3062539282018845,-0.5310044961888769,2.7573999828149853,2.7573999828149853,0.3940104408346261,0.07120275067417776,0.5913591687807135,0.5541791579118415,5.0,0.2864129474537012,0.05319039487535212,0.1050597083926724,0.21355728087969664,0.4480298649732758,0.9214491774627382,0.02373425022472592,0.270949676420597,0.015725105483326184,0.2355996775713833,0.2940430039928253,0.04746850044945184,18.0,510.2463,-131.88537505,1.9999939999999998,0.9505555555555556,0.2222222222222222,0.4759259259259259,0.9005667712994885,-0.01573906036311011,158.8349205728969,-0.03589123168207653,9.449005555555557,0.5579596747330919,1.4193615800508883,2.0,29.21368437833737,0.07539249756860954
"mp-300776566, Mn3NbCr2(PO4)6, Li4Mn3NbCr2(PO4)6, mp-775967, mp-776566",3.3668025745207117,5.0,0.09418702576388682,12.388888888888893,7.580229319961889,3.0,0.0,5.0,0.16111111111111112,3.8778573694474345,2.914374494694953,48.35199085614869,0.7418330950459018,0.0,0.0,0.0,0.0,0.16247777777777778,0.458948342137844,2480.338015822057,4957.230289141766,1.2624999999999995,0.9811271862279404,-0.5168565955105555,82.7,35.948255164649034,0.33270047514455553,5.168678160916666e-06,1.0337356321833334e-05,5.989770085655402,5.0,0.1250297624303138,30413.055555555562,433.0,0.5575,0.01807788847525429,-0.8092772962499807,0.2170093980765334,0.2373049575808268,-0.8321737195915739,2.4195402256116565,2.4195402256116565,0.19734207189444453,0.07835544300579167,0.5448667320582983,0.5145447396265832,146.0,0.21977169656017426,0.05944864285264885,0.1560905638601449,0.08885546602444118,0.6834933728287841,0.9421876492776567,0.02611848100193056,0.2109603748889722,0.10173699227126384,0.04314344283695306,0.4671231297413401,0.05223696200386112,36.0,931.540887,-273.67031104,20.0000003,0.5848333333333333,0.16666666666666666,0.33333333333333337,1.1125382990559305,-0.1666733300451369,343.3479940825678,-0.2921805059215033,5.17522715,0.6370807623616355,0.11553086488354852,3.0,47.86563114188094,0.14540025117888222
"mp-300776625, Ti2(PO4)3, LiTi2(PO4)3, mp-774537, mp-18640",2.7198169032284656,3.0,0.014890123848042338,10.882352941176471,4.8371400512526534,1.0,0.0,3.0,0.0784313725490196,5.6983644294059586,2.7090655348623742,160.02791252587613,0.7817123143591499,0.0,0.0,0.0,0.0,0.28178431372549023,0.4123997113050038,4376.985901914517,6185.005131994521,1.6972549019607843,1.2725019478287605,-0.9064845938352942,107.6764705882353,85.6233309892145,0.5871533350490196,8.83660130717647e-07,1.2496841413892786e-06,9.290559424772066,5.0,-1.3567518546787165,439.7058823529412,460.0,0.2423076923076923,0.016650592108063456,-0.5771446555222887,0.2765212425508416,0.2322507433226877,-0.6555124363916549,2.340756569605272,2.340756569605272,0.19428003885547407,0.0731502610172912,0.5499567008514213,0.5360733010041892,167.0,0.1905973476590542,0.044244677690465126,0.09708169056483533,0.08851310587071398,0.4413764026961044,0.7726353348481129,0.021514782652144473,0.19525477352337853,0.0754999482783638,0.04297721113075823,0.3008784914194409,0.05163547836514674,34.0,761.296172,-265.23376913,1.9700886000000002,0.9986274509803922,0.29411764705882354,0.4754901960784314,1.1431092280448445,-0.16256965880448032,340.33617610497384,-1.4542994434299186,7.463687960784313,0.6602423700490461,0.5261623708001003,12.0,88.96756279889404,0.14223799041987878
"mp-300776654, V5O12, Li3V5O12, mp-774289, mp-762254",3.607759834335524,2.0,0.09947182705882264,12.411764705882351,6.834676493307207,1.0,0.0,2.0,0.4411764705882353,23.52941176470589,1.84455,509.3764705882354,0.13550859117647074,0.0,0.0,0.0,0.0,0.3959117647058824,0.4464495332352939,6563.9879555581665,6559.915926669643,3.2394117647058827,3.084117647058824,-0.6264705882352941,340.3705882352941,301.68823529411765,0.8107201041176471,0.0,0.0,29.44117647058824,1.0,-0.12775278540417712,31748.764705882357,9.0,0.5171428571428571,0.010994099504243144,0.3292839766512027,0.2297293381642269,0.2951090789063649,-0.9268376981733212,3.9522658605716496,3.9522658605716496,0.8062218785824055,0.08268395406808632,0.4803117463686464,0.4630718159079778,5.0,0.30266689066143954,0.053605305829860436,0.11445500535549855,0.2287865023894517,0.4799798225142102,0.9960718109029024,0.02431881002002539,0.29249937002240617,0.014531732169848769,0.28311917724151103,0.3150118326965545,0.05836514404806094,17.0,446.7003,-125.96813216,0.9999998999999999,1.4538235294117647,0.35294117647058826,0.625,0.9351095637980914,-0.08353973217542608,33.814479735182644,-0.06191199927990412,13.138244117647062,0.6264705882352941,1.5404705882352945,2.0,27.91480023260468,0.08508681786649955
"mp-300776665, MnP2O7, LiMnP2O7, mp-771388, mp-777093",3.0632143188436025,3.0,0.006341041499998923,11.1,5.39351462406472,1.0,0.0,3.0,0.16666666666666666,5.216214037871613,2.5406801652889985,71.75282867052854,0.6271569734125442,0.0,0.0,0.0,0.0,0.2814333333333333,0.3823743928095525,4340.467370450822,6133.4944399625765,1.717666666666667,1.481949691753701,-0.97410207991,84.57333333333334,48.6974505378761,0.5888127413446665,1.0337356321833333e-05,1.4619229509419953e-05,8.78496189835537,1.0,0.1652073678869,31960.8,81.0,0.4621052631578947,0.010678726716562488,-0.3545248276960237,0.2455399551282373,0.2475839585074804,-0.8308193671904182,2.6689928769411533,2.6689928769411533,0.19932547428517786,0.08059681533093631,0.5294692887322766,0.4932218011493539,14.0,0.20332072387019595,0.05500000000000002,0.15778607675363096,0.086599334763065,0.6661387762645358,0.8683138715515106,0.02417904459928089,0.20167507407318447,0.10764950668408853,0.04204798664879835,0.4552623951903401,0.056417770731655416,40.0,915.525476,-287.34071166,11.999999699999998,1.0003333333333333,0.3,0.5183333333333334,0.8318389615272996,-0.09682282016070394,411.5910988456108,-1.9092118096845447e-06,7.629378966666668,0.7133187413408727,0.15500075985476833,4.0,53.01550287274794,0.1455934215649019
"mp-300776668, Mn7Fe(PO4)12, Li8Mn7Fe(PO4)12, mp-778021, mp-776668",3.0646213573787886,4.0,0.07365313992647149,11.25,5.7095765785110855,2.0,0.0,4.0,0.15073529411764705,4.798508229478584,3.7114954660422312,76.39352829695352,0.8170648892007687,0.0,0.0,0.0,0.0,0.2099044117647059,0.5723853078270301,3282.578307902645,5681.892249077231,1.239779411764706,1.2637005430480752,-0.6836983845246325,69.41911764705883,51.273124857106744,0.4408775356705147,0.007767770753042592,0.013435748488071005,8.428273341704772,2.0,-1.399400140690379,447.54411764705884,1.0,0.5060869565217392,0.009721027659451896,-0.3854745598826728,0.2578569865418011,0.2444237168640644,-0.6169987712869736,2.263477876506208,2.263477876506208,0.2495658763764977,0.0794256894165961,0.5302241806195552,0.4942807844923332,1.0,0.17757003864875176,0.03239905212811852,0.13789374955329667,0.07220699739035641,0.5554301428636766,0.8672601559512281,0.023360496887234145,0.1743856883204754,0.09018782802450824,0.03505984047714023,0.3796002668077864,0.05606519252936195,68.0,1580.067659,-475.8515976,21.001590300000004,0.7502941176470589,0.22058823529411767,0.3775,0.806668437944811,-0.16625944561939465,704.6344888376165,-3.6820229828056962e-09,5.809072275735295,0.6897142341503208,0.30098878572954857,1.0,65.19848592555394,0.13755264002484288
"mp-300776672, NbV3O8, Li2NbV3O8, mp-776485, mp-776672",4.0453379931062035,3.0,0.020501222604165648,14.5,10.23474474522936,2.0,0.0,3.0,0.3611111111111111,16.55984284532098,2.048392273022829,352.7009453515143,0.6939016858738423,0.0,0.0,0.0,0.0,0.2521111111111111,0.5710007139809101,4133.253171098846,5841.794504935582,2.6738888888888894,2.1379967836537035,-0.3944444444444444,270.48333333333335,209.92967649685474,0.5104533988888889,0.0,0.0,21.095279151249358,1.0,-0.09770505346626583,29952.41666666667,30.0,0.6047619047619047,0.018227864729843148,0.16179662561575278,0.24422285254374165,0.28539369508494306,-1.0455538112413902,2.961442357329508,2.961442357329508,0.7750659845395834,0.07822284265769046,0.5419149882783759,0.5094837992465207,8.0,0.3370061058374434,0.07856742013183861,0.12199398183486225,0.25224568351581983,0.5291957223848923,1.1008736461835051,0.02607428088589682,0.31961889813073363,0.01656093509288721,0.2962938315972327,0.3473123380279317,0.05214856177179364,12.0,373.72607999999997,-97.89724104,3.9999998999999997,0.944722222222222,0.2222222222222222,0.4666666666666666,1.5612988210560657,-0.13973058218900444,89.10813462453376,-0.3243008910902123,10.38128,0.5578286829360539,1.0744282545028656,2.0,31.80937517100166,0.10140967566803427
"mp-300776741, Mn3SbO8, Li2Mn3SbO8, mp-774390, mp-776741",4.468556337304181,3.0,0.09566917774305496,15.833333333333336,12.844151284620647,1.0,1.0,3.0,0.6944444444444443,13.393613735242965,1.5831311357668068,227.6954696817226,0.6031007682311167,0.0,0.0,0.0,0.0,0.2496666666666667,0.7923203026997335,4133.455746354327,5841.651211856793,1.6744444444444444,1.257871941410434,-0.5167432950194444,163.86611111111108,153.47180963443788,0.5292842511394444,2.5843390804583332e-05,3.654807377354988e-05,20.56587578766293,2.0,-0.07381547672364641,29932.66666666667,1.0,0.6115,0.006413465409368246,0.8303930839981458,0.2269711644261098,0.3331195285210938,-0.8550836294191405,4.993859515613229,4.993859515613229,0.7743303268926308,0.07789368490390353,0.4981679222826924,0.4942155950656633,96.0,0.2780063766236053,0.05501034554775993,0.19776214385114885,0.1586816220252142,0.619772671169185,1.1970450165972264,0.025964561634634502,0.2488256474942717,0.10188291487592388,0.14426000755384313,0.4235741872470543,0.05192912326926901,48.0,1658.27734,-327.39892124,39.9999929,0.9505555555555556,0.2222222222222222,0.4930555555555556,0.8149986074898123,-0.022241840209432446,473.7431147425171,-2.3955498325752464e-09,11.515814861111107,0.4959820317873389,0.8521652306019729,1.0,51.218733591422854,0.08466866928114274
"mp-300776744, Mn3Cr3(SbO8)2, Li4Mn3Cr3(SbO8)2, mp-780598, mp-776744",4.892608087868586,4.0,0.06418683093749955,15.708333333333336,12.758915728052894,2.0,1.0,4.0,0.5208333333333333,8.165284747025053,1.8750969081917357,119.21515934959784,0.5181855956619261,0.0,0.0,0.0,0.0,0.1863125,0.4733791562444656,3100.088067047255,5366.303361345469,1.5086458333333332,0.8848766674400794,-0.3888829022989583,143.55583333333334,93.38454122382,0.3922992655314583,9.69127155171875e-06,1.6785774717523748e-05,8.742481889219636,2.0,-0.09389069049416866,29927.95833333333,1.0,0.6144999999999999,0.009121707556298457,0.6095378560896293,0.23601085331229998,0.3185066208835952,-0.8608422287829435,4.0558435428458575,4.0558435428458575,1.0002910384746055,0.08620314375252958,0.4397584131951087,0.4332683661291801,1.0,0.32220174152216996,0.09616237794532102,0.2048370911756355,0.2067966891563585,0.8076986785969109,1.3142836088152736,0.028734381250843193,0.2945265175885156,0.1013639222812472,0.18800218676278527,0.5520093531742941,0.057468762501686387,24.0,820.312835,-167.70217351,17.000000699999998,0.7163541666666666,0.16666666666666666,0.3760416666666667,0.968317355004936,-0.03851820299592624,183.65874483021855,-0.1113973002566387,8.544925364583333,0.4832516116460646,0.3972048432484176,1.0,34.097625237411535,0.08393461065299458
"mp-300776756, TiMn2Ni3(PO4)6, Li4TiMn2Ni3(PO4)6, mp-776680, mp-776756",3.324023614687172,5.0,0.08729911085069375,12.166666666666664,6.755656066503747,3.0,0.0,5.0,0.2,5.312296473951778,3.1435180048339784,71.61195961914342,0.7802920495302513,0.0,0.0,0.0,0.0,0.16366666666666668,0.4959188476185902,2480.3161239225587,4957.241238493919,1.1607222222222222,1.060566724811682,-0.5157588943611111,74.34444444444443,38.10601213055267,0.3342757150871111,0.009926815970625795,0.01984470561084232,6.221021709583652,5.0,0.050984809267031785,30409.694444444438,433.0,0.5642857142857143,0.02436606501075267,-0.7124128586392403,0.2337856147095241,0.24125373803145875,-0.6930714376838549,2.29475681324096,2.29475681324096,0.1069455933496894,0.07974740984106392,0.5486230611129858,0.5157082585243734,146.0,0.1978463777219667,0.05228726650030067,0.13164833018852642,0.08937854647093578,0.6875170084544984,0.9417249454928972,0.026582469947021303,0.19681385234808693,0.09590436719693096,0.04339742261278655,0.4698730221925917,0.05316493989404261,36.0,903.651462,-249.76336827,2.3086186,0.5892777777777777,0.16666666666666666,0.3422222222222222,1.1301389841318228,-0.16662049327917786,341.12019231602613,-0.29635908768119873,5.020285899999998,0.637972082101984,0.06706361822097649,3.0,47.38209859901549,0.1429709395028947
"mp-300776761, Cr(SO4)2, LiCr(SO4)2, mp-765763, mp-776761",2.6914866890014584,3.0,0.0567010805871222,10.909090909090908,5.1425947722658005,1.0,0.0,3.0,0.15151515151515152,6.551787060205584,3.0305846082905097,84.24614033225227,0.6173409794545645,0.0,0.0,0.0,0.0,0.2790606060606061,0.5271979910237898,4509.212223059953,6372.719247420718,0.794,0.7909555820539919,-1.0470833333333331,102.88242424242424,68.54667188587595,0.6232147411363637,0.0,0.0,5.029390205603498,5.0,0.003726458765497164,32656.272727272728,433.0,0.4381818181818181,0.01566794216252923,-0.2534449070347648,0.2682123401358075,0.26805425247067033,-0.7216077675953665,2.488737500763256,2.488737500763256,0.2132470635878472,0.07303485780961683,0.5564980916730776,0.4939250589205655,146.0,0.6467063603283293,0.05398324502001495,0.9448312934462264,0.17597259691587666,2.6458362617035087,0.7733117830397506,0.006639532528146985,0.794653996256766,1.21219469872742,0.21776292017029444,3.3659343032527587,0.06639532528146984,33.0,732.3639,-208.515594,5.9999999000000015,1.0406060606060608,0.30303030303030304,0.14090909090909093,1.2641097590843748,-0.122268622452746,336.542250773046,-0.3963647229825481,7.3976151515151525,0.7733768678523488,0.23646717235090514,3.0,49.641704697721046,0.13232113246667493
"mp-300776804, NiSn3(PO4)4, Li4NiSn3(PO4)4, mp-771749, mp-776804",4.0630190141925135,4.0,0.10648839583333293,15.25,13.884193650815066,1.0,0.0,4.0,0.3958333333333333,3.2947638382743003,4.808124889070804,117.32940236298047,0.6912327010178922,0.0,0.0,0.0,0.0,0.19676041666666666,0.5318394509538718,3100.831799909634,5365.874171314738,1.2146875,1.1176992806017363,-0.8978745039666666,56.13791666666667,13.186137258447266,0.4159175684375,0.006202028125,0.01074222782247114,6.134558867595941,1.0,0.17869779539108588,30389.08333333333,18.0,0.3627777777777778,0.011115136377431835,0.08659903282302261,0.23622968966334365,0.24732107142114626,-0.4719586814140465,2.82181046000369,2.82181046000369,0.3382198056003812,0.07389294722305091,0.5787375059949339,0.551294893826334,6.0,0.19585521105859696,0.07509558595097976,0.05864484125234023,0.0997453154456519,0.31908775048832355,1.0937264402844666,0.02463098240768364,0.2031458604952463,0.07282868325182802,0.04843096894004952,0.2430948535404084,0.04926196481536727,24.0,794.708848,-159.73150177,2.0000058999999997,0.7457291666666666,0.2083333333333333,0.4151041666666667,0.8410613217484373,0.03619585678600736,216.16880281444728,-3.426935280437249e-06,8.278217166666666,0.5371548675447171,0.213392191587592,2.0,36.131211036740986,0.117654546827395
"mp-300776805, Mn3Cr3(SnO8)2, Li4Mn3Cr3(SnO8)2, mp-771095, mp-776805",4.804338893910414,4.0,0.08207042802083286,15.625,12.529340565249234,2.0,0.0,4.0,0.5208333333333333,7.9323309941025535,1.8233338754907489,113.3999014059928,0.5059895056198866,0.0,0.0,0.0,0.0,0.18672916666666667,0.4732157557299627,3100.020887085136,5366.34214051637,1.2453124999999998,0.9576180924691772,-0.4635704022989582,135.24958333333333,100.30605540305548,0.3889383163647917,9.69127155171875e-06,1.6785774717523748e-05,9.11257716016715,2.0,-0.16431186607540846,29919.58333333333,1.0,0.5895238095238095,0.011028152565705295,0.4473968476319221,0.26043289252225554,0.33545770280225456,-0.9239300204715932,4.153054430142157,4.153054430142157,0.8521114762906107,0.08528209740068282,0.457402177150733,0.4393236685361478,1.0,0.32650893790462776,0.09616237794532102,0.2035203128772111,0.2060575368607224,0.8048117255470206,1.2933431801829454,0.028427365800227606,0.2971162897699836,0.0978469064371036,0.23104017233767624,0.5500363091073125,0.05685473160045521,24.0,814.2128349999997,-166.62553301,15.000000199999995,0.7144791666666666,0.16666666666666666,0.37083333333333335,0.9683446296938084,-0.06176335021453521,194.71592241851826,-0.11395629776982474,8.481383697916666,0.4978148170719329,0.3883469954678276,1.0,34.632619657856694,0.07591016878016547
"mp-300776829, Mn7Cr(PO4)12, Li8Mn7Cr(PO4)12, mp-778074, mp-776829",3.083051741593186,4.0,0.06734509218749984,11.220588235294118,5.638224554287232,2.0,0.0,4.0,0.14705882352941174,4.811925604961246,3.7305439725441336,77.00252057394279,0.8094654678631807,0.0,0.0,0.0,0.0,0.2099044117647059,0.5663159665616881,3282.5794680956765,5681.891578838943,1.2662132352941178,1.2426696585788637,-0.6837719139363971,70.77573529411767,50.18330406432286,0.4408808774352206,7.98104716023897e-06,1.3823579179137204e-05,8.428273341704772,2.0,-1.3853958479763933,443.1764705882353,1.0,0.4920833333333334,0.009991025574607624,-0.39964083985630455,0.2563425721231326,0.2452465160202945,-0.6244846386467721,2.2761425610410067,2.2761425610410067,0.2332265549837971,0.08009846158021755,0.5250774278473026,0.4889559046495417,1.0,0.17571824875130188,0.03239905212811852,0.13415880746675093,0.07241029995022277,0.5569939853436604,0.8723196965470743,0.02355837105300516,0.17314633621996547,0.08848094204162542,0.0351585532830332,0.3806690511189629,0.056540090527212386,68.0,1576.218759,-479.36089713,19.001008499999998,0.7496691176470588,0.22058823529411767,0.3764705882352941,0.8068935561769979,-0.154546702265641,711.1644138887331,-1.064074623968736e-06,5.794921908088236,0.6896413539871357,0.2835473389499636,1.0,64.82938018677959,0.1362488203294067
